epoch,train_loss
1,2.214405337969462
2,1.8968873023986816
3,1.837234357992808
4,1.8524789810180664
5,1.836641788482666
6,1.8209994633992512
7,1.819995145003001
8,1.8317147890726726
9,1.8241199851036072
10,1.8169258832931519
11,1.8174874186515808
12,1.8192869226137798
13,1.8295091390609741
14,1.8235085209210713
15,1.8188428282737732
16,1.8206436236699421
17,1.8222721616427104
18,1.8215884566307068
19,1.8184375961621602
20,1.8201414942741394
21,1.8189046581586201
22,1.8224183320999146
23,1.8162603576978047
24,1.8193447987238567
25,1.818927029768626
26,1.815585454305013
27,1.8189125855763753
28,1.8204818566640217
29,1.8152043620745342
30,1.8193521896998088
31,1.8193692763646443
32,1.8175027966499329
33,1.8120532035827637
34,1.8173133929570515
35,1.816062291463216
36,1.815804898738861
37,1.8187111417452495
38,1.817427655061086
39,1.817110498746236
40,1.8188343048095703
41,1.8183261553446453
42,1.8191500703493755
43,1.8133801817893982
44,1.8222007950146992
45,1.8144978880882263
46,1.8298712968826294
47,1.8202342589696248
48,1.8170087536176045
49,1.8179123997688293
50,1.8168283502260845
51,1.818193793296814
52,1.8182496825853984
53,1.8241359790166218
54,1.8171659111976624
55,1.8143558104832966
56,1.8154513438542683
57,1.81375390291214
58,1.8189194599787395
59,1.8160364031791687
60,1.814015785853068
61,1.814545710881551
62,1.817497710386912
63,1.8190369606018066
64,1.8149880369504292
65,1.8195223808288574
66,1.8199599583943684
67,1.8148097197214763
68,1.8160372177759807
69,1.8192524512608845
70,1.81790957848231
71,1.8256296118100483
72,1.815827449162801
73,1.822264591852824
74,1.8168074488639832
75,1.8171157638231914
