epoch,train_loss,val_loss
1,2.0505204451711556,
2,1.8180022365168522,
3,1.8229293823242188,
4,1.8396483659744263,
5,1.8231844902038574,1.8364510536193848
6,1.822333950745432,
7,1.8149718924572593,
8,1.8130606538371037,
9,1.8160395559511686,
10,1.8229239049710726,1.8384369611740112
11,1.8137946128845215,
12,1.813086051689951,
13,1.8183251493855526,
14,1.8149363429922807,
15,1.8161726186149998,1.8321272373199462
16,1.818176075031883,
17,1.8149757134286981,
18,1.8137143662101345,
19,1.8130369939302142,
20,1.8190658845399554,1.8230375289916991
21,1.823064465271799,
22,1.8220930036745573,
23,1.810384800559596,
24,1.8161347414317883,
25,1.8175793446992572,1.8454025268554688
26,1.823445433064511,
27,1.8168403286682933,
28,1.8157279742391486,
29,1.821701206659016,
30,1.812726754891245,1.8259445190429688
31,1.824078641439739,
32,1.8198993394249363,
33,1.8179454364274676,
34,1.828128833519785,
35,1.8134046667500545,1.8291758060455323
36,1.8101674067346674,
37,1.8109378626472072,
38,1.8122318606627614,
39,1.8161265724583675,
40,1.812670255962171,1.8262388944625854
41,1.8170216648202193,
42,1.80975856279072,
43,1.8156499799929167,
44,1.807642095967343,
45,1.8161480301304866,1.830090880393982
46,1.8108176369416087,
47,1.8134642964915226,
48,1.813661487478959,
49,1.813392959142986,
50,1.8232299340398688,1.833236861228943
51,1.8170653267910606,
52,1.8189054727554321,
53,1.8161181650663678,
54,1.8149696212065847,
55,1.8133978906430697,1.823326587677002
56,1.8136476027338129,
57,1.8080718078111346,
58,1.8181911142248857,
59,1.8148443071465743,
60,1.8149933187585128,1.840132975578308
61,1.8160939593064158,
62,1.8149934630644948,
63,1.8241115055586163,
64,1.8154524627484774,
65,1.8139089094965082,1.833019781112671
66,1.816517842443366,
67,1.8113292455673218,
68,1.8190693792543913,
69,1.8161334865971615,
70,1.8211466073989868,1.8366320610046387
71,1.8179154082348472,
72,1.8196525071796619,
73,1.814023218656841,
74,1.8154835010829724,
75,1.811586618423462,1.826327419281006
