epoch,train_loss
1,1.4697537024815877
2,1.3948001464207966
3,1.4021479686101277
4,1.4008728464444478
5,1.4023156762123108
6,1.3890966375668843
7,1.4004751245180767
8,1.3963465491930644
9,1.3949549396832783
10,1.3952753742535908
11,1.3919378717740376
12,1.3964536587397258
13,1.3939688801765442
14,1.384551187356313
15,1.3902811805407207
16,1.3945314288139343
17,1.3995100855827332
18,1.394927700360616
19,1.4037471810976665
20,1.3952770431836445
21,1.4000357588132222
22,1.391880989074707
23,1.387540380160014
24,1.3916023174921672
25,1.391923765341441
26,1.393078585465749
27,1.3953293760617573
28,1.391751805941264
29,1.3943676153818767
30,1.3932971159617107
31,1.3931687275568645
32,1.3915185332298279
33,1.3903567989667256
34,1.3847235838572185
35,1.3947058320045471
36,1.3994969328244526
37,1.3926151593526204
38,1.3925934235254924
39,1.3879355390866597
40,1.3911847869555156
41,1.392626702785492
42,1.3934757510821025
43,1.3915523290634155
44,1.3937577803929646
45,1.3936252196629841
46,1.398060381412506
47,1.3886529008547466
48,1.3950452208518982
49,1.3971981008847554
50,1.3877848188082378
51,1.3888962467511494
52,1.386106828848521
53,1.4049800833066304
54,1.3914005359013875
55,1.394551436106364
56,1.3930903275807698
57,1.3907086253166199
58,1.393428881963094
59,1.3875494996706645
60,1.3907580773035686
61,1.3965936104456584
62,1.3968157370885212
63,1.398288627465566
64,1.394619087378184
65,1.3882266879081726
66,1.391732931137085
67,1.3949745496114094
68,1.3926947712898254
69,1.3996370633443196
70,1.3924418886502583
71,1.3926775455474854
72,1.3950028816858928
73,1.3914712468783061
74,1.4037646253903706
75,1.3958403666814168
