epoch,train_loss,val_loss
1,1.5771207571029664,
2,1.4072245597839355,
3,1.3643668174743653,
4,1.3324847221374512,
5,1.3541590452194214,1.3270977139472961
6,1.343253755569458,
7,1.3281321763992309,
8,1.3513561248779298,
9,1.3492221593856812,
10,1.3379343509674073,1.3228408694267273
11,1.3432432651519775,
12,1.333080005645752,
13,1.3391055822372437,
14,1.3337586164474486,
15,1.3456345081329346,1.320111095905304
16,1.3441916704177856,
17,1.355497670173645,
18,1.3348317861557006,
19,1.3281179428100587,
20,1.3469711065292358,1.3206921815872192
21,1.3461186647415162,
22,1.3339904308319093,
23,1.3473859548568725,
24,1.3491968870162965,
25,1.3412737607955934,1.3210578560829163
26,1.3369213342666626,
27,1.3401406049728393,
28,1.3366971492767334,
29,1.3371076345443726,
30,1.3417557716369628,1.3200190663337708
31,1.3384761095046998,
32,1.3385375022888184,
33,1.3391219139099122,
34,1.3420556306838989,
35,1.3342319965362548,1.3209103345870972
36,1.3370132923126221,
37,1.3349643230438233,
38,1.3371984481811523,
39,1.3389512538909911,
40,1.3405052185058595,1.3234614133834839
41,1.3491506814956664,
42,1.3350593090057372,
43,1.3490954160690307,
44,1.3402981758117676,
45,1.3399269580841064,1.3202958703041077
46,1.3398444652557373,
47,1.3380672931671143,
48,1.3372128009796143,
49,1.3447314262390138,
50,1.3415912628173827,1.3224350214004517
51,1.3364355325698853,
52,1.3373722314834595,
53,1.3355473279953003,
54,1.3400153160095214,
55,1.3367722034454346,1.3239552974700928
56,1.3318532943725585,
57,1.3660847187042235,
58,1.338696789741516,
59,1.3355270385742188,
60,1.3670220851898194,1.322034478187561
61,1.3448467016220094,
62,1.3385265111923217,
63,1.3329522132873535,
64,1.3402770280838012,
65,1.334698224067688,1.3211341500282288
66,1.33144154548645,
67,1.3396278381347657,
68,1.3385229110717773,
69,1.341810941696167,
70,1.3346835613250732,1.3200602531433105
71,1.3379329442977905,
72,1.3397514820098877,
73,1.339967465400696,
74,1.3379398584365845,
75,1.3437803506851196,1.3211565613746643
