epoch,train_loss,val_loss
1,2.001691746711731,
2,1.5401800870895386,
3,1.469814658164978,
4,1.460495948791504,
5,1.5040200233459473,1.629560649394989
6,1.4494113683700562,
7,1.45058012008667,
8,1.460508370399475,
9,1.4557142019271851,
10,1.4594373464584351,1.5326775908470154
11,1.443640398979187,
12,1.4504547834396362,
13,1.4439682245254517,
14,1.495221209526062,
15,1.445835494995117,1.5403186678886414
16,1.4921058654785155,
17,1.446707010269165,
18,1.4514432907104493,
19,1.4507957696914673,
20,1.4418556451797486,1.5339879393577576
21,1.4447375297546388,
22,1.4520502090454102,
23,1.456481122970581,
24,1.4833339691162108,
25,1.4599977254867553,1.5463228821754456
26,1.441349720954895,
27,1.4404404401779174,
28,1.4626042366027832,
29,1.44613618850708,
30,1.442098069190979,1.533904254436493
31,1.4391197919845582,
32,1.4720276832580566,
33,1.4554300785064698,
34,1.4433199167251587,
35,1.4445446968078612,1.5438028573989868
36,1.4382616043090821,
37,1.435015654563904,
38,1.429484987258911,
39,1.4397154092788695,
40,1.4398139238357544,1.5314847230911255
41,1.428387451171875,
42,1.4400632858276368,
43,1.4447918653488159,
44,1.4447670698165893,
45,1.4364792585372925,1.532114326953888
46,1.4513622045516967,
47,1.4352966785430907,
48,1.4486544370651244,
49,1.453946089744568,
50,1.4369217157363892,1.527194082736969
51,1.4377726078033448,
52,1.4295520782470703,
53,1.4458404302597045,
54,1.4330279111862183,
55,1.4833577871322632,1.559624433517456
56,1.4604410409927369,
57,1.4379084348678588,
58,1.4445192098617554,
59,1.4424241781234741,
60,1.4535408973693849,1.5372516512870789
61,1.4472391843795775,
62,1.442019271850586,
63,1.4383698463439942,
64,1.4408270120620728,
65,1.4360013484954834,1.539042353630066
66,1.433021903038025,
67,1.4925654649734497,
68,1.442699956893921,
69,1.4488137722015382,
70,1.4355979204177856,1.5462430715560913
71,1.4896412372589112,
72,1.437479305267334,
73,1.4700931549072265,
74,1.4366981506347656,
75,1.4473785400390624,1.5410076379776
