epoch,train_loss,val_loss
1,1.5625851631164551,
2,1.535772180557251,
3,1.5311381816864014,
4,1.5312332153320312,
5,1.516042947769165,1.5040667057037354
6,1.516109037399292,
7,1.5111834049224853,
8,1.5111973762512207,
9,1.5081920146942138,
10,1.5361422061920167,1.4957271814346313
11,1.51210675239563,
12,1.5139355182647705,
13,1.5067670106887818,
14,1.5339105367660522,
15,1.5268380165100097,1.4948158860206604
16,1.5137813806533813,
17,1.5191431999206544,
18,1.5296247005462646,
19,1.528335952758789,
20,1.542934203147888,1.4945597648620605
21,1.5382219314575196,
22,1.5134832620620728,
23,1.5367319345474244,
24,1.516228723526001,
25,1.5093528509140015,1.4973552227020264
26,1.5144426584243775,
27,1.529972457885742,
28,1.5077883720397949,
29,1.5084086179733276,
30,1.5140568733215332,1.497479498386383
31,1.5136315107345581,
32,1.5305305957794189,
33,1.5005012035369873,
34,1.5023299932479859,
35,1.5182202339172364,1.4948846697807312
36,1.52093563079834,
37,1.5170479536056518,
38,1.5029331922531128,
39,1.51428165435791,
40,1.521889090538025,1.4941678047180176
41,1.501136589050293,
42,1.5085469961166382,
43,1.5216017246246338,
44,1.4980786085128783,
45,1.5255951642990113,1.4941046833992004
46,1.5318419694900514,
47,1.5181522369384766,
48,1.5095882415771484,
49,1.5371575355529785,
50,1.5131834506988526,1.4938907027244568
51,1.5151305437088012,
52,1.505868148803711,
53,1.5299646854400635,
54,1.5200994491577149,
55,1.5081156492233276,1.496954083442688
56,1.50594801902771,
57,1.5030951261520387,
58,1.5092687845230102,
59,1.5281829118728638,
60,1.504843521118164,1.4932947158813477
61,1.5042605638504027,
62,1.5111484050750732,
63,1.513833999633789,
64,1.5171234846115111,
65,1.5062666416168213,1.4973846673965454
66,1.5297252416610718,
67,1.5087135076522826,
68,1.513137412071228,
69,1.533769178390503,
70,1.516586923599243,1.4937378764152527
71,1.5326205015182495,
72,1.5132795810699462,
73,1.5037025690078736,
74,1.5071759700775147,
75,1.5112208127975464,1.4951627850532532
