epoch,train_loss,val_loss
1,1.7268183946609497,
2,1.5999070167541505,
3,1.4848347902297974,
4,1.4874332904815675,
5,1.4983108520507813,1.1889935731887817
6,1.4707185983657838,
7,1.4622698307037354,
8,1.485808539390564,
9,1.47796573638916,
10,1.4930099248886108,1.239277720451355
11,1.4687952756881715,
12,1.4782706022262573,
13,1.4807942628860473,
14,1.4938491821289062,
15,1.4976180076599122,1.1710014939308167
16,1.4716282129287719,
17,1.4664686918258667,
18,1.4734500408172608,
19,1.4739989757537841,
20,1.4743475914001465,1.1736581325531006
21,1.4756484270095824,
22,1.470612144470215,
23,1.4867254972457886,
24,1.4776711463928223,
25,1.4767748594284058,1.2125067114830017
26,1.4687097787857055,
27,1.469576096534729,
28,1.4608037948608399,
29,1.4816837549209594,
30,1.4629928112030028,1.223897933959961
31,1.4642511129379272,
32,1.4699938535690307,
33,1.4615561246871949,
34,1.5036887884140016,
35,1.465743064880371,1.2378405928611755
36,1.467710518836975,
37,1.482738184928894,
38,1.4752231597900392,
39,1.4986897706985474,
40,1.469941258430481,1.2185317277908325
41,1.4675673723220826,
42,1.4966923475265503,
43,1.4696531534194945,
44,1.462285614013672,
45,1.4712727069854736,1.2022895216941833
46,1.464826726913452,
47,1.4733780384063722,
48,1.4811012744903564,
49,1.4855333328247071,
50,1.4658023595809937,1.2211976647377014
51,1.4685397386550902,
52,1.4552146911621093,
53,1.4775744199752807,
54,1.4735224008560182,
55,1.4547178030014039,1.1843783259391785
56,1.5177624225616455,
57,1.4667492151260375,
58,1.4863209009170533,
59,1.499645733833313,
60,1.4801567554473878,1.2025086879730225
61,1.472756576538086,
62,1.4662667036056518,
63,1.5092983484268188,
64,1.4687877655029298,
65,1.473313570022583,1.242474615573883
66,1.472200608253479,
67,1.4746120691299438,
68,1.4703287601470947,
69,1.485866332054138,
70,1.4801710605621339,1.2191078662872314
71,1.494201421737671,
72,1.4692031860351562,
73,1.4669478416442872,
74,1.479895544052124,
75,1.4800790071487426,1.2348486185073853
