epoch,train_loss,val_loss
1,78.13550643920898,
2,6.315957546234131,
3,6.336562299728394,
4,6.189515161514282,
5,6.494953775405884,7.144774278004964
6,6.363708543777466,
7,6.253563594818115,
8,6.49500470161438,
9,6.273792886734009,
10,6.367729568481446,7.003915786743164
11,6.405625724792481,
12,6.482311201095581,
13,6.609422492980957,
14,6.335502099990845,
15,6.400207090377807,6.743021011352539
16,6.216891813278198,
17,6.471853923797608,
18,6.329509973526001,
19,7.196844911575317,
20,6.276563882827759,6.485894838968913
21,6.175889015197754,
22,6.699593544006348,
23,6.300664186477661,
24,6.392031049728393,
25,6.233594036102295,6.939298629760742
26,6.546165227890015,
27,6.6028541088104244,
28,6.37260799407959,
29,6.18663182258606,
30,6.811888885498047,7.013574441274007
31,6.301862812042236,
32,6.388480138778687,
33,8.005078649520874,
34,6.815762186050415,
35,6.231388854980469,6.481603781382243
36,6.470669269561768,
37,6.343342733383179,
38,6.208889055252075,
39,6.426161861419677,
40,6.345687580108643,6.59997574488322
41,6.271475601196289,
42,6.4140074253082275,
43,6.234749698638916,
44,6.70772533416748,
45,6.618998575210571,6.604009787241618
46,6.239970731735229,
47,6.414638662338257,
48,7.870257139205933,
49,6.43257417678833,
50,6.32364501953125,6.663944562276204
51,6.393897151947021,
52,6.38507342338562,
53,6.45364089012146,
54,6.322660875320435,
55,8.325568056106567,7.0724945068359375
56,6.31850266456604,
57,6.35569577217102,
58,6.288179731369018,
59,6.317752122879028,
60,6.923762702941895,7.455645402272542
61,6.387602758407593,
62,6.204907989501953,
63,6.545510578155517,
64,6.430198907852173,
65,6.331662559509278,6.606182257334392
66,6.370606422424316,
67,6.569450092315674,
68,6.499843692779541,
69,6.2253477573394775,
70,6.411402750015259,7.549550692240397
71,6.54397406578064,
72,6.663736820220947,
73,6.372429609298706,
74,6.438959217071533,
75,6.292068338394165,6.837891737620036
