epoch,train_loss,val_loss
1,1.9092443704605102,
2,1.5244714260101317,
3,1.4565846920013428,
4,1.4085857152938843,
5,1.4011091709136962,1.537756085395813
6,1.4049144983291626,
7,1.3939331293106079,
8,1.3963497400283813,
9,1.4004222631454468,
10,1.3953249216079713,1.5586000680923462
11,1.403231930732727,
12,1.4045964241027833,
13,1.3950573682785035,
14,1.3921294927597045,
15,1.3968722105026246,1.5441322922706604
16,1.39393208026886,
17,1.4086559057235717,
18,1.4033812999725341,
19,1.4026654481887817,
20,1.4027376413345336,1.5260223746299744
21,1.4043349266052245,
22,1.4016839981079101,
23,1.396652889251709,
24,1.3978392362594605,
25,1.3982853651046754,1.5423924922943115
26,1.4131641626358031,
27,1.4042998790740966,
28,1.3963485479354858,
29,1.4081167221069335,
30,1.399221706390381,1.530483603477478
31,1.3930453777313232,
32,1.3954075574874878,
33,1.4003484725952149,
34,1.4036047458648682,
35,1.3940924406051636,1.54415625333786
36,1.3989097595214843,
37,1.401618528366089,
38,1.3991721868515015,
39,1.3936991930007934,
40,1.3958200216293335,1.5460752248764038
41,1.3991460084915162,
42,1.3958152055740356,
43,1.391430139541626,
44,1.3933228969573974,
45,1.397598934173584,1.5428171157836914
46,1.3990105152130128,
47,1.4050423145294189,
48,1.3991502046585083,
49,1.3972612619400024,
50,1.3969204425811768,1.5430535078048706
51,1.3937840223312379,
52,1.4009047269821167,
53,1.3999837636947632,
54,1.406628918647766,
55,1.4007421016693116,1.5285286903381348
56,1.3925497770309447,
57,1.394981575012207,
58,1.3968115091323852,
59,1.400427770614624,
60,1.4021458148956298,1.5353769659996033
61,1.3989487648010255,
62,1.4002532005310058,
63,1.400725245475769,
64,1.390280055999756,
65,1.3883360385894776,1.5627244710922241
66,1.395348072052002,
67,1.3975361108779907,
68,1.3999385833740234,
69,1.3964099168777466,
70,1.4007243633270263,1.5328885912895203
71,1.397352147102356,
72,1.3992471933364867,
73,1.3980252742767334,
74,1.4049949169158935,
75,1.3942598819732666,1.5364407300949097
