"","NVDA","MSFT","PG","CAT","WMT","AMZN","EURUSD","GBPUSD","GBPCNY","USDZAR","GBPZAR","EURZAR"
"2008-10-27",0.159776270389557,15.4158573150635,35.1984214782715,21.1270179748535,11.6186513900757,2.47900009155273,1.246,1.5392,10.5984,11.3088,17.3936,14.0382
"2008-10-28",0.183845862746239,16.8133239746094,38.7937469482422,22.5255928039551,12.9051961898804,2.80200004577637,1.2526,1.5743,10.6611,10.714,16.7149,13.4048
"2008-10-29",0.189805939793587,16.7405414581299,37.4194068908691,23.2925643920898,12.8701066970825,2.84450006484985,1.277,1.6065,11.1488,10.3137,16.486,13.102
"2008-10-30",0.197829201817513,16.4712409973145,38.7017021179199,24.0853176116943,12.8069477081299,2.83550000190735,1.3035,1.6488,11.1206,9.5778,15.8685,12.6025
"2008-10-31",0.200809195637703,16.252893447876,39.5974540710449,24.6202487945557,13.0549030303955,2.86199998855591,1.2757,1.6174,11.0505,10.1919,16.4752,12.9401
"2008-11-03",0.19347371160984,16.4639587402344,39.5115509033203,25.1423091888428,13.0923309326172,2.7885000705719,1.2822,1.6195,10.8364,9.7534,15.8776,12.4903
"2008-11-04",0.205852389335632,17.1263122558594,40.5361747741699,27.2305183410645,13.1297588348389,2.92249989509583,1.282,1.587,10.9877,10.0154,15.7677,12.6824
"2008-11-05",0.195078387856483,16.0709228515625,39.1495780944824,26.0381698608398,12.661922454834,2.59899997711182,1.287,1.6038,11.0371,9.7716,15.4759,12.5268
"2008-11-06",0.174676507711411,15.1975011825562,38.8673629760742,24.2335510253906,12.5122194290161,2.36100006103516,1.277,1.587,10.842,9.7537,15.5621,12.5911
"2008-11-07",0.199892356991768,15.6487636566162,39.5667915344238,24.7813892364502,12.7227420806885,2.46050000190735,1.2756,1.5729,10.7584,10.0284,15.713,12.8368
"2008-11-10",0.187055215239525,15.5032014846802,39.849006652832,24.1110877990723,12.9075365066528,2.42300009727478,1.2891,1.5788,10.7172,9.989,15.7281,12.8273
"2008-11-11",0.178802728652954,15.4304094314575,39.1557121276855,23.7630558013916,12.8069477081299,2.31500005722046,1.2747,1.5585,10.515,10.1693,15.8808,12.9673
"2008-11-12",0.168257966637611,14.7753496170044,37.9470443725586,22.6093864440918,12.3087100982666,2.07800006866455,1.253,1.5283,10.2774,10.2797,15.8678,12.9442
"2008-11-13",0.182012051343918,15.4668045043945,39.9103584289551,25.4001197814941,12.8490543365479,2.24650001525879,1.2525,1.4908,10.1127,10.4116,15.4987,12.9729
"2008-11-14",0.164361014962196,14.6006698608398,38.7200927734375,23.8210582733154,12.3297624588013,2.08750009536743,1.2675,1.4841,10.118,10.2818,15.2668,13.0743
"2008-11-17",0.16092249751091,14.0620594024658,38.3519859313965,23.0089874267578,12.1192359924316,1.98450005054474,1.266,1.4916,10.2275,10.1322,14.9557,12.8051
"2008-11-18",0.155650094151497,14.3771543502808,39.4195404052734,23.3247871398926,12.3320980072021,1.92200005054474,1.2653,1.5025,10.2447,10.1862,15.3226,12.856
"2008-11-19",0.142812892794609,13.4025592803955,38.2047309875488,21.8295288085938,11.9297637939453,1.79200005531311,1.2634,1.5069,10.3207,10.2498,15.3583,12.9558
"2008-11-20",0.135248199105263,12.8456411361694,36.4009475708008,21.1656875610352,11.8502321243286,1.75150001049042,1.2542,1.4844,10.0979,10.5991,15.7519,13.2574
"2008-11-21",0.146251544356346,14.4211235046387,38.7078399658203,22.3451347351074,12.3788795471191,1.8934999704361,1.2602,1.4987,10.0985,10.5924,15.7149,13.2691
"2008-11-24",0.155879318714142,15.1612281799316,39.6833572387695,23.4214649200439,12.3437910079956,2.125,1.2773,1.4988,10.2988,10.4903,15.6305,13.2094
"2008-11-25",0.160234779119492,14.6482801437378,38.7630500793457,24.0208606719971,12.7905721664429,2.10949993133545,1.2811,1.5106,10.4356,10.0491,15.2078,12.9488
"2008-11-26",0.174447312951088,15.0146741867065,38.750789642334,25.3485507965088,13.2607498168945,2.19799995422363,1.2935,1.5334,10.5147,9.9201,15.2357,12.8678
"2008-11-28",0.17123806476593,14.8168182373047,39.4808807373047,26.4184246063232,13.0712785720825,2.13499999046326,1.2727,1.5336,10.4736,9.908,15.2974,12.8214
"2008-12-01",0.156567007303238,13.6370439529419,37.1126403808594,23.576150894165,12.399938583374,2.02349996566772,1.2608,1.5046,10.2155,10.1416,15.4096,12.8174
"2008-12-02",0.165277898311615,14.0327482223511,37.6955146789551,24.4913635253906,12.5028591156006,2.05949997901917,1.2697,1.4802,10.2746,10.4178,15.4209,13.117
"2008-12-03",0.173759564757347,14.5603456497192,38.5789947509766,25.5547924041748,12.7204008102417,2.26049995422363,1.2623,1.4741,10.1895,10.3229,15.3197,13.0822
"2008-12-04",0.162297949194908,14.0034370422363,37.5789413452148,24.1819820404053,12.8911581039429,2.3659999370575,1.262,1.457,10.1092,10.2098,14.9175,12.8848
"2008-12-05",0.168716415762901,14.5603456497192,38.4256134033203,24.6589202880859,13.6162967681885,2.41300010681152,1.2665,1.4676,10.0141,10.2449,15.0667,13.074
"2008-12-08",0.163214817643166,15.3957138061523,38.3397102355957,27.3400745391846,13.4642562866211,2.57049989700317,1.2854,1.4912,10.2199,10.1885,15.2715,13.1217
"2008-12-09",0.179031983017921,15.0952758789062,36.683177947998,27.3142986297607,13.0549030303955,2.5625,1.2838,1.4761,10.1714,10.2067,15.0855,13.1038
"2008-12-10",0.195995271205902,15.1026020050049,36.2720985412598,28.1457214355469,12.9239158630371,2.48499989509583,1.2925,1.4817,10.1724,10.1346,15.0281,13.1578
"2008-12-11",0.187742859125137,14.2525815963745,35.9407958984375,27.1982879638672,12.8717517852783,2.41249990463257,1.3215,1.4936,10.2386,10.143,15.1729,13.3096
"2008-12-12",0.197141528129578,14.186635017395,36.1616592407227,27.1209411621094,12.8341655731201,2.5625,1.334,1.4935,10.2103,10.173,15.1521,13.5194
"2008-12-15",0.190722927451134,13.9521389007568,36.4193572998047,27.2047252655029,12.8529605865479,2.44250011444092,1.351,1.4963,10.5199,10.1511,15.2566,13.6426
"2008-12-17",0.213646367192268,14.4064702987671,37.2414741516113,28.7773303985596,12.965726852417,2.65899991989136,1.4059,1.5436,10.5437,9.9756,15.5594,14.1035
"2008-12-18",0.19393216073513,14.1426563262939,37.0022087097168,27.172513961792,13.0174083709717,2.60400009155273,1.4616,1.5505,10.4828,9.8015,15.0949,14.1676
"2008-12-19",0.195307582616806,14.0107650756836,36.9224510192871,27.5140991210938,13.0949373245239,2.57800006866455,1.394,1.4948,10.2099,9.6665,14.5862,13.7984
"2008-12-22",0.183845862746239,14.0547304153442,37.09423828125,26.9275970458984,13.1536703109741,2.49200010299683,1.397,1.4797,10.0936,9.6458,14.4229,13.5803
"2008-12-23",0.181324318051338,14.1280117034912,36.7077140808105,26.5086650848389,12.989221572876,2.55399990081787,1.3978,1.4779,10.0618,9.6891,14.3937,13.5565
"2008-12-24",0.176968857645988,14.0474042892456,37.0512771606445,27.0113754272461,13.0244636535645,2.57200002670288,1.4005,1.4762,10.0625,9.6584,14.2418,13.4996
"2008-12-29",0.177656576037407,13.8935174942017,36.9347190856934,27.2885208129883,12.9469318389893,2.47000002861023,1.427,1.4666,9.9652,9.597,14.134,13.6724
"2008-12-30",0.183845862746239,14.1719741821289,37.4991722106934,28.1392803192139,12.9328393936157,2.53800010681152,1.4098,1.4496,9.8529,9.4434,13.7005,13.3232
"2008-12-31",0.184992074966431,14.2452564239502,37.9286460876465,28.7902278900146,13.1701164245605,2.56399989128113,1.3917,1.4578,9.808,9.3035,13.451,13.1105
"2009-01-02",0.199663043022156,14.8974199295044,38.5299186706543,30.2339344024658,13.4332332611084,2.71799993515015,1.3866,1.4497,9.894,9.458,13.7514,13.1617
"2009-01-05",0.203330829739571,15.0366563796997,38.2538146972656,29.6989898681641,13.2781782150269,2.70300006866455,1.3582,1.4503,9.9493,9.4616,13.7018,12.9742
"2009-01-06",0.21020781993866,15.2125244140625,38.1433792114258,29.5185241699219,13.1607122421265,2.86800003051758,1.3332,1.4597,10.0393,9.3825,13.7749,12.6073
"2009-01-07",0.197599977254868,14.2965450286865,37.4746208190918,28.1457214355469,13.0479507446289,2.80999994277954,1.3595,1.4941,10.3595,9.3163,13.8431,12.6487
"2009-01-08",0.192556783556938,14.7435436248779,37.0635643005371,28.3713054656982,12.0706453323364,2.85800004005432,1.3617,1.5067,10.3887,9.7231,14.6114,13.1821
"2009-01-09",0.181782811880112,14.3038730621338,36.7261161804199,27.8428058624268,12.1176309585571,2.77550005912781,1.3684,1.529,10.4104,9.6866,14.7711,13.2421
"2009-01-12",0.174447312951088,14.2672338485718,36.7751808166504,26.5473308563232,12.0729970932007,2.59599995613098,1.3394,1.4962,10.1456,9.9077,14.8605,13.2134
"2009-01-13",0.175364255905151,14.5237073898315,36.4868392944336,26.6826915740967,12.2444934844971,2.57249999046326,1.3262,1.4595,9.9498,10.1414,14.8794,13.4662
"2009-01-14",0.167570233345032,13.9887781143188,35.4990577697754,25.3614292144775,12.1129360198975,2.42449998855591,1.3173,1.4535,9.9438,9.8713,14.5024,13.1451
"2009-01-15",0.173530355095863,14.0986976623535,35.2536430358887,25.661111831665,12.0635986328125,2.57200002670288,1.3085,1.4605,9.9571,10.1813,14.886,13.4097
"2009-01-16",0.183158189058304,14.4431047439575,35.4192962646484,25.7653503417969,12.1129360198975,2.57949995994568,1.327,1.4927,10.1419,9.9291,14.7159,13.1233
"2009-01-20",0.165277898311615,13.5417757034302,35.2352333068848,24.9640426635742,11.8780040740967,2.42199993133545,1.293,1.3925,9.5532,10.2219,14.3904,13.2404
"2009-01-21",0.173301130533218,14.2012815475464,35.5688629150391,25.7653503417969,11.5444040298462,2.52699995040894,1.291,1.376,9.3923,10.2088,14.0315,13.1351
"2009-01-22",0.170091867446899,12.5378751754761,35.1919975280762,24.2539501190186,11.4809761047363,2.49699997901917,1.2984,1.3755,9.3995,10.0266,13.8979,13.0401
"2009-01-23",0.176739662885666,12.6038255691528,34.598876953125,23.2311515808105,11.358811378479,2.53150010108948,1.2795,1.3586,9.3478,10.2549,14.0256,13.1647
"2009-01-26",0.182699754834175,12.9189138412476,34.8274612426758,21.2832889556885,11.4175443649292,2.48149991035461,1.299,1.3862,9.5325,10.2284,14.0155,13.2167
"2009-01-27",0.19347371160984,12.9409074783325,35.0313491821289,21.0552768707275,11.4621801376343,2.42199993133545,1.3174,1.4056,9.6918,9.9905,14.1621,13.2419
"2009-01-28",0.201496943831444,13.2193574905396,35.9457473754883,21.49827003479,11.4480848312378,2.51799988746643,1.326,1.431,9.7828,9.9485,14.1965,13.2305
"2009-01-29",0.189805939793587,12.8896026611328,35.9704551696777,20.7490825653076,11.2436990737915,2.5,1.3111,1.4328,9.7958,9.9684,14.1034,13.0367
"2009-01-30",0.182241216301918,12.5305433273315,33.6721000671387,20.0976181030273,11.0698518753052,2.94099998474121,1.2816,1.4302,9.8594,10.1333,14.4091,13.0553
"2009-02-02",0.192098408937454,13.0654754638672,32.7762489318848,19.7328052520752,10.9406394958496,3.05749988555908,1.276,1.4132,9.6967,10.188,14.523,12.9999
"2009-02-03",0.19439072906971,13.5564365386963,33.3075637817383,19.5373573303223,11.2319498062134,3.17950010299683,1.2849,1.4245,9.8187,10.1417,14.4458,13.0174
"2009-02-04",0.199892356991768,13.6517009735107,32.4487953186035,19.934757232666,10.9053993225098,3.05299997329712,1.2818,1.4381,9.94,10.1008,14.5623,13.13
"2009-02-05",0.214563265442848,13.9521389007568,32.9430465698242,20.5927314758301,11.4081439971924,3.15899991989136,1.2829,1.4497,9.999,10.0405,14.4734,12.8819
"2009-02-06",0.226254165172577,14.4064702987671,33.3631896972656,21.6806716918945,11.6595220565796,3.32750010490417,1.2796,1.4659,10.0696,9.8822,14.5737,12.6482
"2009-02-09",0.223274230957031,14.2452564239502,32.7082672119141,21.3158588409424,11.5772972106934,3.33550000190735,1.3008,1.4907,10.1986,9.73,14.3405,12.5551
"2009-02-10",0.213646367192268,13.7762727737427,31.7877140045166,20.1432228088379,11.2108097076416,3.1654999256134,1.2967,1.4792,10.0246,9.6721,14.3825,12.4949
"2009-02-11",0.186826005578041,14.0767135620117,31.6085376739502,20.2800273895264,11.3306188583374,3.21749997138977,1.2938,1.4353,9.807,9.8709,14.2555,12.7916
"2009-02-12",0.190722927451134,14.1133480072021,31.6826648712158,20.2083721160889,11.3071269989014,3.19799995422363,1.2833,1.4195,9.7378,9.9357,14.1634,12.8037
"2009-02-13",0.19049371778965,13.9887781143188,31.5652866363525,20.1562557220459,10.9312419891357,3.16300010681152,1.2823,1.4517,9.8717,9.9352,14.3574,12.8343
"2009-02-17",0.17949041724205,13.3468933105469,30.9597969055176,18.8793849945068,11.3329706192017,3.08349990844727,1.2634,1.4242,9.744,10.2298,14.4829,12.9029
"2009-02-18",0.184304386377335,13.3690214157104,31.4787788391113,18.5275993347168,11.7464466094971,3.1175000667572,1.2596,1.422,9.7028,10.1746,14.4266,12.8434
"2009-02-19",0.170091867446899,13.2140836715698,31.5900020599365,17.6025238037109,11.8521604537964,3.09750008583069,1.2705,1.4397,9.782,10.0709,14.4718,12.718
"2009-02-20",0.174447312951088,13.2804803848267,31.0462856292725,17.367992401123,11.7511405944824,3.19300007820129,1.2591,1.4317,9.7908,10.2224,14.478,12.8659
"2009-02-23",0.166424125432968,12.6976203918457,30.2122211456299,16.3647422790527,11.483323097229,3.08550000190735,1.2798,1.4633,9.9504,9.9854,14.5228,12.9037
"2009-02-24",0.181324318051338,12.6681070327759,30.7497272491455,16.9640884399414,11.7487945556641,3.27999997138977,1.2763,1.4523,9.8607,10.0718,14.6077,12.8305
"2009-02-25",0.183387443423271,12.5131664276123,30.8424110412598,16.3061141967773,11.5608520507812,3.18549990653992,1.2795,1.4372,9.7337,9.9459,14.5011,12.8227
"2009-02-26",0.18934753537178,12.1147537231445,30.2554740905762,15.7849454879761,11.3353157043457,3.11700010299683,1.2782,1.4256,9.8187,9.9558,14.1531,12.6782
"2009-02-27",0.189805939793587,11.9155445098877,29.7611999511719,16.0324974060059,11.5678958892822,3.23950004577637,1.2644,1.4195,9.7497,9.9498,14.1347,12.593
"2009-03-02",0.173759564757347,11.6499357223511,28.9580097198486,14.4429235458374,11.285982131958,3.09949994087219,1.2596,1.4123,9.5854,10.3636,14.7261,13.0436
"2009-03-03",0.180636614561081,11.7163391113281,28.8097400665283,14.6383638381958,11.1309337615967,3.08500003814697,1.2615,1.4014,9.6086,10.3676,14.6567,13.1331
"2009-03-04",0.19393216073513,11.8934125900269,29.2298622131348,16.5732097625732,11.3917026519775,3.24049997329712,1.2555,1.4085,9.6551,10.4685,14.7334,13.1113
"2009-03-05",0.18934753537178,11.2662782669067,28.0497817993164,15.3028535842896,11.6877088546753,3.23850011825562,1.2555,1.4105,9.6614,10.3311,14.6857,13.0317
"2009-03-06",0.192327588796616,11.2736539840698,28.2413272857666,15.1334762573242,11.4903736114502,3.0845000743866,1.2658,1.4235,9.6786,10.5948,15.1268,13.4592
"2009-03-09",0.190264478325844,11.1777410507202,27.2960205078125,15.5829839706421,11.1614751815796,3.02449989318848,1.2565,1.3864,9.4088,10.4947,14.703,13.2505
"2009-03-10",0.207456991076469,12.1590223312378,27.9076862335205,17.2702827453613,11.4339876174927,3.28550004959106,1.2783,1.3848,9.47,10.4767,14.5186,13.3274
"2009-03-11",0.213187873363495,12.6238403320312,27.8459033966064,17.1399803161621,11.2126188278198,3.42700004577637,1.2786,1.3817,9.4213,10.3161,14.1785,13.0731
"2009-03-12",0.225795820355415,12.5500621795654,28.2845764160156,17.6025238037109,11.56227684021,3.47900009155273,1.2782,1.38,9.443,10.1863,14.0448,12.9875
"2009-03-13",0.224649637937546,12.2844505310059,29.0074329376221,17.4461669921875,11.6213388442993,3.43149995803833,1.2905,1.4032,9.5534,9.9109,13.8426,12.8327
"2009-03-16",0.215938717126846,11.9893283843994,29.5449485778809,17.2116432189941,11.5292015075684,3.34899997711182,1.3042,1.4179,9.6349,9.9155,14.0335,12.8644
"2009-03-17",0.226712763309479,12.468897819519,29.6438179016113,17.4787483215332,11.8127069473267,3.56750011444092,1.2942,1.4027,9.5834,9.9629,13.989,12.9344
"2009-03-18",0.23381894826889,12.5131664276123,29.6685123443604,17.8956756591797,11.9166574478149,3.5625,1.313,1.3877,9.5488,9.9163,13.8432,12.9076
"2009-03-19",0.231068193912506,12.6459674835205,28.6120223999023,18.5080528259277,11.800892829895,3.50500011444092,1.3671,1.446,9.9521,9.7631,13.9642,13.1763
"2009-03-20",0.218460261821747,12.5869541168213,28.1671772003174,17.6350917816162,11.715841293335,3.49799990653992,1.3549,1.4412,9.8544,9.7388,14.1939,13.3364
"2009-03-23",0.234277427196503,13.5239639282227,29.4955387115479,19.3028392791748,12.1623649597168,3.77900004386902,1.3558,1.4614,9.9052,9.5635,13.913,13.0863
"2009-03-24",0.22419111430645,13.2288360595703,29.0815620422363,19.1529998779297,12.0678577423096,3.64050006866455,1.3507,1.473,10.0583,9.5436,14.0004,12.974
"2009-03-25",0.227858886122704,13.191948890686,29.693244934082,18.8337841033936,12.2096118927002,3.61999988555908,1.3494,1.4569,9.9635,9.85,14.4066,13.2463
"2009-03-26",0.242071434855461,13.8928651809692,30.1257095336914,20.05202293396,12.4647665023804,3.68449997901917,1.3607,1.4569,9.9037,9.5484,13.9464,12.9596
"2009-03-27",0.239779084920883,13.3764047622681,30.0083312988281,19.7718868255615,12.4198760986328,3.52600002288818,1.3295,1.4288,9.784,9.4816,13.6844,12.8528
"2009-03-30",0.224420323967934,12.8968276977539,29.2113151550293,17.9347667694092,12.2285108566284,3.57200002670288,1.3193,1.4165,9.6996,9.7111,13.7432,12.8056
"2009-03-31",0.226025015115738,13.5534753799438,29.093936920166,18.2148914337158,12.3088426589966,3.67199993133545,1.3308,1.434,9.7922,9.6266,13.7429,12.7861
"2009-04-01",0.231755867600441,14.2470111846924,29.7858982086182,18.8859004974365,12.4789428710938,3.67499995231628,1.3246,1.4397,9.8271,9.526,13.7207,12.5686
"2009-04-02",0.242529898881912,14.2322568893433,30.5334892272949,20.5471286773682,12.6726751327515,3.81699991226196,1.3392,1.4677,10.0733,9.3611,13.6279,12.4115
"2009-04-03",0.259493231773376,13.8338413238525,30.6632442474365,20.9445209503174,12.7104711532593,3.90849995613098,1.3425,1.4746,10.1182,9.0943,13.4227,12.2287
"2009-04-06",0.260180860757828,13.8412160873413,30.6756038665771,20.3972969055176,12.6230554580688,3.89949989318848,1.3496,1.491,10.1127,9.016,13.4563,12.213
"2009-04-07",0.251240849494934,13.8412160873413,30.0763034820557,19.1855697631836,12.3773508071899,3.77550005912781,1.3255,1.462,10.0832,9.1435,13.4601,12.2143
"2009-04-08",0.261556267738342,14.1584701538086,29.94655418396,19.2637538909912,12.4293251037598,3.84899997711182,1.3231,1.471,10.0085,9.2523,13.5514,12.1945
"2009-04-09",0.275998055934906,14.512622833252,30.3913898468018,21.1855640411377,11.9686365127563,3.98850011825562,1.3273,1.4673,10.0152,9.1395,13.4159,12.1446
"2009-04-14",0.268662661314011,14.2765226364136,29.1928005218506,21.3028259277344,12.0773077011108,3.86100006103516,1.3276,1.4904,10.1763,9.0005,13.3626,11.954
"2009-04-15",0.26109790802002,13.8928651809692,30.1195373535156,21.5112934112549,12.117470741272,3.73550009727478,1.3173,1.5016,10.2365,9.1615,13.6488,12.1138
"2009-04-16",0.267745614051819,14.5790214538574,31.1575126647949,21.5838775634766,11.9969816207886,3.86249995231628,1.3196,1.4846,10.1873,9.0585,13.5615,11.9391
"2009-04-17",0.269579529762268,14.1658487319946,31.9174556732178,21.3067436218262,11.8599538803101,3.90249991416931,1.3058,1.4798,10.1155,8.9202,13.2126,11.6529
"2009-04-20",0.253303915262222,13.7305431365967,31.3428554534912,20.1124019622803,11.6402368545532,3.87849998474121,1.2966,1.4575,9.9346,9.0417,13.2099,11.7429
"2009-04-21",0.252616137266159,13.9961566925049,31.7382659912109,20.7128677368164,11.7725400924683,3.93700003623962,1.2932,1.4537,9.9774,9.0896,13.2267,11.7714
"2009-04-23",0.256054639816284,13.959264755249,30.7349624633789,21.4123210906982,11.5433759689331,4.03049993515015,1.305,1.453,9.9728,8.9091,12.9894,11.6152
"2009-04-24",0.262014865875244,15.4274978637695,30.8533763885498,22.1909465789795,11.3094835281372,4.22300004959106,1.3232,1.4616,10.043,8.8234,12.9405,11.7056
"2009-04-28",0.253303915262222,14.7044506072998,30.965539932251,21.630069732666,11.4512386322021,4.11999988555908,1.2992,1.4577,10.0071,8.8489,12.8871,11.5279
"2009-04-29",0.249406933784485,14.9405498504639,31.4204578399658,22.2305316925049,11.9190158843994,3.98950004577637,1.3266,1.4774,10.0774,8.6305,12.6963,11.3789
"2009-04-30",0.263160943984985,14.9479265213013,30.8097610473633,23.4776630401611,11.9072093963623,4.02600002288818,1.3275,1.4824,10.1043,8.4291,12.5602,11.2554
"2009-05-05",0.270496398210526,14.6011581420898,31.0278720855713,26.0049228668213,11.9213848114014,4.09499979019165,1.3403,1.5087,10.2775,8.3035,12.4939,11.0893
"2009-05-06",0.264994829893112,14.6011581420898,31.6821994781494,26.3942222595215,11.6969375610352,4.09950017929077,1.3322,1.5092,10.2598,8.4971,12.8332,11.3194
"2009-05-07",0.245968446135521,14.2543878555298,31.9937839508057,25.0217208862305,11.786714553833,3.96399998664856,1.3363,1.5151,10.2581,8.3476,12.6012,11.0815
"2009-05-08",0.21204175055027,14.3281650543213,32.1371002197266,26.1566772460938,11.8457775115967,3.89750003814697,1.3425,1.5042,10.2723,8.4474,12.7104,11.3335
"2009-05-11",0.216167941689491,14.2543878555298,31.3892936706543,25.3582515716553,11.9615411758423,3.93050003051758,1.3574,1.5109,10.3109,8.2949,12.6074,11.3072
"2009-05-12",0.205852389335632,14.6749362945557,31.7445068359375,25.1141109466553,12.0253353118896,3.89650011062622,1.3683,1.5282,10.4157,8.4591,12.8731,11.5424
"2009-05-13",0.192556783556938,14.57164478302,31.7569618225098,23.8075866699219,11.8835315704346,3.7095000743866,1.3623,1.5171,10.3415,8.3711,12.779,11.4584
"2009-05-14",0.195307582616806,14.8003625869751,31.6572723388672,23.8009929656982,11.6626300811768,3.75550007820129,1.3563,1.5074,10.3323,8.5443,12.934,11.619
"2009-05-15",0.200350791215897,14.9184122085571,31.5762481689453,23.5832462310791,11.4369764328003,3.6800000667572,1.3518,1.5172,10.4105,8.5493,13,11.6116
"2009-05-18",0.212500154972076,15.1987743377686,32.7291259765625,24.9293518066406,11.8574028015137,3.79749989509583,1.3494,1.524,10.4486,8.6961,13.2251,11.695
"2009-05-19",0.216626390814781,15.079981803894,32.9970932006836,24.8567638397217,11.7243824005127,3.89350008964539,1.3612,1.5497,10.58,8.4676,13.101,11.5396
"2009-05-20",0.223044946789742,15.1319541931152,33.6638679504395,24.6126136779785,11.6246242523193,3.89849996566772,1.369,1.5494,10.6794,8.4105,13.0284,11.4775
"2009-05-21",0.221669569611549,14.7161626815796,33.040714263916,23.4512710571289,11.6650066375732,3.79800009727478,1.3771,1.5658,10.7274,8.3498,13.0624,11.5168
"2009-05-22",0.225108101963997,14.6641864776611,33.0469436645508,22.6396408081055,11.6982574462891,3.78200006484985,1.3972,1.5889,10.8344,8.3173,13.1587,11.603
"2009-05-26",0.237257480621338,15.1022481918335,33.5143241882324,23.0949516296387,11.8764047622681,3.91950011253357,1.3908,1.5816,10.8867,8.3319,13.1835,11.5888
"2009-05-27",0.237715989351273,14.9463338851929,32.2679748535156,23.1279430389404,11.7148838043213,3.85500001907349,1.3901,1.6021,10.9467,8.2699,13.2096,11.5519
"2009-05-28",0.240925282239914,15.1839294433594,32.7727470397949,22.8244037628174,11.7695178985596,3.8824999332428,1.3856,1.5961,10.9033,8.1463,12.9649,11.2814
"2009-05-29",0.239091411232948,15.5106287002563,32.3676834106445,23.3984851837158,11.8146467208862,3.89949989318848,1.4098,1.6153,11.0098,7.9795,12.8138,11.1741
"2009-06-01",0.250782400369644,15.8892974853516,33.2525825500488,24.7775802612305,12.0165424346924,4.15250015258789,1.422,1.6384,11.2144,7.9721,13.0714,11.3463
"2009-06-02",0.248719215393066,15.8892974853516,33.4706916809082,24.7115955352783,11.8597736358643,4.24650001525879,1.4238,1.6452,11.3134,8.0914,13.2767,11.4372
"2009-06-03",0.240925282239914,16.1343173980713,33.533031463623,24.1903095245361,12.085428237915,4.28399991989136,1.4207,1.6555,11.1886,8.0181,13.3509,11.4522
"2009-06-04",0.249636068940163,16.2085647583008,33.2463569641113,25.0877151489258,12.0830535888672,4.27600002288818,1.4095,1.6383,11.0734,8.0303,13.1633,11.4123
"2009-06-05",0.248260766267776,16.4387340545654,33.1404151916504,25.3846454620361,12.130558013916,4.37799978256226,1.4177,1.6094,10.9378,8.0412,12.9017,11.4157
"2009-06-08",0.246885389089584,16.3719177246094,33.1154975891113,25.4506244659424,12.0687990188599,4.31799983978271,1.3866,1.5848,10.9291,8.1379,12.8888,11.2816
"2009-06-09",0.260410189628601,16.3941802978516,32.660572052002,25.2328815460205,12.0212965011597,4.35400009155273,1.3959,1.61,11.1224,8.147,13.1399,11.3496
"2009-06-10",0.268662661314011,16.7431488037109,32.4549255371094,24.8237686157227,11.8906583786011,4.32950019836426,1.4102,1.636,11.1808,8.0365,13.1915,11.3503
"2009-06-11",0.265224128961563,16.9510498046875,32.4112968444824,24.8171730041504,11.7148838043213,4.28450012207031,1.3969,1.6441,11.2927,8.0633,13.244,11.2995
"2009-06-12",0.263848751783371,17.322301864624,32.7478256225586,24.8963680267334,11.8384008407593,4.2039999961853,1.4004,1.6469,11.2514,7.9929,13.1935,11.2433
"2009-06-15",0.259493231773376,17.3891201019287,31.9875392913818,23.8339881896973,11.5106067657471,4.15899991989136,1.385,1.6335,11.1688,8.0867,13.2185,11.2174
"2009-06-17",0.258576214313507,17.5821800231934,31.1649551391602,22.962984085083,11.5343627929688,4.13250017166138,1.384,1.6234,11.1351,8.0424,13.2045,11.1705
"2009-06-18",0.253533065319061,17.4485206604004,31.8878307342529,22.4878826141357,11.5628652572632,4.07999992370605,1.392,1.623,11.1717,8.0674,13.1733,11.2403
"2009-06-19",0.25628399848938,17.8717403411865,31.557559967041,22.2041473388672,11.4417285919189,4.14799976348877,1.3932,1.6436,11.2336,8.1337,13.3067,11.3127
"2009-06-22",0.241842240095139,17.2851810455322,31.5077075958252,21.3529319763184,11.5414876937866,3.95749998092651,1.3858,1.6437,11.2037,8.0898,13.3024,11.2278
"2009-06-23",0.240695998072624,17.3297214508057,31.5014801025391,21.7752418518066,11.4844818115234,3.8840000629425,1.3978,1.6292,11.1486,8.2684,13.4072,11.4761
"2009-06-24",0.248719215393066,17.4262428283691,31.5014801025391,22.0391864776611,11.5224857330322,3.96350002288818,1.4029,1.6574,11.2618,8.1379,13.4877,11.4789
"2009-06-25",0.261785566806793,17.6638526916504,32.2056579589844,22.7584228515625,11.6745042800903,4.1100001335144,1.394,1.626,11.136,8.0716,13.1878,11.2692
"2009-06-26",0.265224128961563,17.3371505737305,32.2492752075195,22.804615020752,11.5509929656982,4.19399976730347,1.4096,1.647,11.2861,7.9981,13.1629,11.2162
"2009-06-29",0.265224128961563,17.7158222198486,32.5483932495117,22.9233894348145,11.5818710327148,4.15150022506714,1.4058,1.6546,11.3079,7.9096,13.0438,11.0822
"2009-06-30",0.258805572986603,17.6489963531494,31.8442153930664,21.8016357421875,11.5058622360229,4.18300008773804,1.4134,1.656,11.248,7.7756,12.9362,10.9608
"2009-07-01",0.259951621294022,17.8494758605957,32.4050712585449,21.9006042480469,11.4892282485962,4.07999992370605,1.4096,1.6435,11.2603,7.7069,12.6509,10.8417
"2009-07-02",0.249865382909775,17.351993560791,31.8504428863525,20.9438228607178,11.3514699935913,3.96600008010864,1.4049,1.637,11.182,7.8116,12.7688,11.0069
