epoch,train_loss
1,2.252202113469442
2,1.5494536956151326
3,1.4727807243665059
4,1.4658471941947937
5,1.4407587846120198
6,1.4454262256622314
7,1.453122079372406
8,1.4453072150548298
9,1.4365075031916301
10,1.4446812272071838
11,1.453142762184143
12,1.439860721429189
13,1.431725303332011
14,1.44524081548055
15,1.4299739201863606
16,1.4547765453656514
17,1.4390741388003032
18,1.4242721796035767
19,1.4647947947184246
20,1.4355597893397014
21,1.451246440410614
22,1.4298976461092632
23,1.433888594309489
24,1.4343640605608623
25,1.4295331438382466
26,1.4444722334543865
27,1.4295342961947124
28,1.427398939927419
29,1.4411659042040508
30,1.4323482314745586
31,1.4370163480440776
32,1.4305037061373393
33,1.4272819757461548
34,1.4299410382906597
35,1.4292805989583333
36,1.4238791267077129
37,1.4333063960075378
38,1.428123652935028
39,1.433700978755951
40,1.4285129110018413
41,1.430724561214447
42,1.427480657895406
43,1.435575505097707
44,1.4383305112520854
45,1.4307800730069478
46,1.4287311832110088
47,1.4510313669840496
48,1.4323494633038838
49,1.4412574966748555
50,1.4309580127398174
51,1.4322751760482788
52,1.4305573304494221
53,1.4339532852172852
54,1.4400891065597534
55,1.439257303873698
56,1.435595691204071
57,1.4255136251449585
58,1.4324029088020325
59,1.428539017836253
60,1.4434911608695984
61,1.434204638004303
62,1.4251375595728557
63,1.4527560869852703
64,1.4350464940071106
65,1.4275072813034058
66,1.4386072953542073
67,1.431233326594035
68,1.4348790446917217
69,1.4326668580373128
70,1.4340646266937256
71,1.428873320420583
72,1.4248876174290974
73,1.4308887720108032
74,1.4268342057863872
75,1.4341670274734497
