epoch,train_loss,val_loss
1,1.9785359382629395,
2,1.5630502700805664,
3,1.43660728931427,
4,1.4112717390060425,
5,1.4258121252059937,1.4457783699035645
6,1.4270840644836427,
7,1.416845703125,
8,1.4096500635147096,
9,1.4065774440765382,
10,1.403423261642456,1.4503483176231384
11,1.407099962234497,
12,1.403355097770691,
13,1.4117623567581177,
14,1.4060256958007813,
15,1.4022827863693237,1.4521202445030212
16,1.4089717388153076,
17,1.412028694152832,
18,1.4133400440216064,
19,1.409306812286377,
20,1.4073001146316528,1.4492031335830688
21,1.4146362781524657,
22,1.4065481662750243,
23,1.4066826820373535,
24,1.409045124053955,
25,1.4108520984649657,1.4463970065116882
26,1.4051557302474975,
27,1.4079026699066162,
28,1.4100942134857177,
29,1.4121588230133058,
30,1.4139395713806153,1.4487454891204834
31,1.4055410623550415,
32,1.4176445722579956,
33,1.406114673614502,
34,1.4048680305480956,
35,1.4048600673675538,1.4496421813964844
36,1.403948426246643,
37,1.4022178649902344,
38,1.403472352027893,
39,1.4045012950897218,
40,1.4090263605117799,1.4455856680870056
41,1.4127869367599488,
42,1.4038459300994872,
43,1.40692036151886,
44,1.4061346530914307,
45,1.3997689008712768,1.4475581049919128
46,1.4053972959518433,
47,1.407326054573059,
48,1.4013070106506347,
49,1.4032501697540283,
50,1.4051390409469604,1.4492599368095398
51,1.404528307914734,
52,1.4069025993347168,
53,1.4051899433135986,
54,1.412603497505188,
55,1.405011487007141,1.445457100868225
56,1.4046066999435425,
57,1.4093286514282226,
58,1.4044604539871215,
59,1.4045101165771485,
60,1.409078884124756,1.4489602446556091
61,1.4023903846740722,
62,1.4024901390075684,
63,1.4051957368850707,
64,1.4074295043945313,
65,1.410015082359314,1.4517847299575806
66,1.3998863697052002,
67,1.4101843595504762,
68,1.4024886608123779,
69,1.4083910703659057,
70,1.4049051761627198,1.4481508135795593
71,1.4022780656814575,
72,1.4083527088165284,
73,1.4072610855102539,
74,1.4062766551971435,
75,1.4043124914169312,1.4460866451263428
