epoch,train_loss
1,1.6126745144526164
2,1.4805373549461365
3,1.4545570611953735
4,1.4279830654462178
5,1.4251186847686768
6,1.4348675807317097
7,1.418683369954427
8,1.4241621891657512
9,1.4290252327919006
10,1.4259421428044636
11,1.4177223245302837
12,1.4164265195528667
13,1.4163808623949687
14,1.4282829960187275
15,1.4241636395454407
16,1.4209624727567036
17,1.417213996251424
18,1.4161723454793294
19,1.4242799480756123
20,1.4186082482337952
21,1.419904073079427
22,1.4314842025438945
23,1.438787579536438
24,1.4266665776570637
25,1.4196012616157532
26,1.423660159111023
27,1.4151828686396282
28,1.4153408408164978
29,1.431196669737498
30,1.418490966161092
31,1.4236255486806233
32,1.4341001113255818
33,1.4134312868118286
34,1.4196661313374836
35,1.4198596080144246
36,1.423365632692973
37,1.4241629640261333
38,1.4238590598106384
39,1.4152830640474956
40,1.4161056876182556
41,1.419599175453186
42,1.4204670786857605
43,1.4169845779736836
44,1.4267867008845012
45,1.417472283045451
46,1.4263628125190735
47,1.4256179531415303
48,1.4267815550168355
49,1.4158797065416973
50,1.4150546789169312
51,1.4231236378351848
52,1.4183792273203533
53,1.416092336177826
54,1.4243845343589783
55,1.4140647053718567
56,1.4134415189425151
57,1.4247509837150574
58,1.4169434706370037
59,1.414309322834015
60,1.4283060828844707
61,1.4214795629183452
62,1.42681489388148
63,1.4281299908955891
64,1.414385994275411
65,1.423058529694875
66,1.42247873544693
67,1.422092894713084
68,1.4148892760276794
69,1.4154971241950989
70,1.4226910670598347
71,1.4191352128982544
72,1.41468079884847
73,1.4235753417015076
74,1.420736014842987
75,1.4216723243395488
