epoch,train_loss
1,1.4171582857767742
2,1.389883319536845
3,1.3967278997103374
4,1.3932046095530193
5,1.3864394625027974
6,1.383691390355428
7,1.4305566549301147
8,1.4025907516479492
9,1.4493163228034973
10,1.403161386648814
11,1.3916082382202148
12,1.3994951248168945
13,1.3964186906814575
14,1.3853410482406616
15,1.3839610020319622
16,1.3930843671162922
17,1.3965128858884175
18,1.4085103074709575
19,1.3919999996821086
20,1.3900601267814636
21,1.3890092372894287
22,1.3957523902257283
23,1.394560714562734
24,1.4080878694852192
25,1.381736437479655
26,1.3897988200187683
27,1.3858770330746968
28,1.3855958382288616
29,1.3866663575172424
30,1.395342508951823
31,1.3882561326026917
32,1.4065836668014526
33,1.3960097432136536
34,1.3849231203397114
35,1.3834930459658306
36,1.4024492502212524
37,1.3954436580340068
38,1.3919798731803894
39,1.4051126440366108
40,1.3919220566749573
41,1.3911166588465373
42,1.3841904401779175
43,1.396709382534027
44,1.3927337129910786
45,1.3837615847587585
46,1.3955294092496235
47,1.385887881120046
48,1.382282058397929
49,1.3943135738372803
50,1.3969767093658447
51,1.395748217900594
52,1.393988847732544
53,1.3938717643419902
54,1.389329771200816
55,1.3881911635398865
56,1.3888020118077595
57,1.383143126964569
58,1.3888066013654072
59,1.3903887470563252
60,1.3936410148938496
61,1.3862918814023335
62,1.3914440075556438
63,1.392768144607544
64,1.3958991368611653
65,1.391952653725942
66,1.3898341059684753
67,1.3923622171084087
68,1.388962169488271
69,1.3889482617378235
70,1.3808841109275818
71,1.3863571484883626
72,1.3868057529131572
73,1.3889570037523906
74,1.388187289237976
75,1.3822784622510274
