epoch,train_loss
1,2.4563286503156028
2,1.6143157084782918
3,1.4790919025739033
4,1.4715744853019714
5,1.4410371780395508
6,1.4324898322423298
7,1.4277965625127156
8,1.4250040849049885
9,1.4321032365163167
10,1.424393932024638
11,1.4269810318946838
12,1.422088901201884
13,1.4253854155540466
14,1.4286695718765259
15,1.4251203139623005
16,1.426476279894511
17,1.4245683153470357
18,1.4222755630811055
19,1.4238471984863281
20,1.425178865591685
21,1.4270925323168437
22,1.423915445804596
23,1.4229586521784465
24,1.419896920522054
25,1.4229382673899333
26,1.4244948228200276
27,1.420946478843689
28,1.4275502761205037
29,1.4309940934181213
30,1.420645574728648
31,1.4242499669392903
32,1.4198249975840251
33,1.4211483399073284
34,1.4221139351526897
35,1.4252649545669556
36,1.4326385060946147
37,1.4246233503023784
38,1.4175735116004944
39,1.4242798487345378
40,1.4273722569147747
41,1.4200645486513774
42,1.430481771628062
43,1.4226492047309875
44,1.4214268326759338
45,1.4242523709932964
46,1.4210405548413594
47,1.427349845568339
48,1.4294262727101643
49,1.420531948407491
50,1.4227986335754395
51,1.421249270439148
52,1.421505053838094
53,1.420482099056244
54,1.4202165206273396
55,1.4241297642389934
56,1.4275558193524678
57,1.4230483770370483
58,1.4263645211855571
59,1.424990991751353
60,1.4277016520500183
61,1.4214711586634319
62,1.42389976978302
63,1.4221087495485942
64,1.4227623343467712
65,1.4253331025441487
66,1.4219700296719868
67,1.421330412228902
68,1.4215603272120159
69,1.4195506970087688
70,1.4232927560806274
71,1.4235005180040996
72,1.421307623386383
73,1.4205746054649353
74,1.4237560629844666
75,1.4241026441256206
