epoch,train_loss,val_loss
1,1.7446903944015504,
2,1.738309907913208,
3,1.7503673076629638,
4,1.7387914180755615,
5,1.740116834640503,1.6293870210647583
6,1.777657437324524,
7,1.7400475025177002,
8,1.7786864042282104,
9,1.7480810642242433,
10,1.773435640335083,1.636145293712616
11,1.7453117609024047,
12,1.7448473930358888,
13,1.758122181892395,
14,1.7363486766815186,
15,1.7371537685394287,1.6358640789985657
16,1.7709547519683837,
17,1.7553897380828858,
18,1.7397406816482544,
19,1.7384297847747803,
20,1.7715511322021484,1.635756015777588
21,1.759559965133667,
22,1.7639504671096802,
23,1.7492661476135254,
24,1.7405911684036255,
25,1.7348972320556642,1.6369726061820984
26,1.7650421142578125,
27,1.7344676017761231,
28,1.7663268804550172,
29,1.7393285036087036,
30,1.7349722623825072,1.6354551315307617
31,1.7316510200500488,
32,1.7724618673324586,
33,1.7365390539169312,
34,1.7454584121704102,
35,1.7407194137573243,1.633637547492981
36,1.7349557399749755,
37,1.7776920080184937,
38,1.7495236158370973,
39,1.7706464529037476,
40,1.7786941289901734,1.6353527307510376
41,1.732802414894104,
42,1.7463016986846924,
43,1.7685588359832765,
44,1.745722723007202,
45,1.739147138595581,1.6363961696624756
46,1.7619780540466308,
47,1.7436588525772094,
48,1.785619854927063,
49,1.7677158832550048,
50,1.7354915142059326,1.6362403631210327
51,1.740437960624695,
52,1.7404088258743287,
53,1.7610459089279176,
54,1.736638069152832,
55,1.737935757637024,1.6348689794540405
56,1.7420537233352662,
57,1.752428150177002,
58,1.7436300754547118,
59,1.7346744298934937,
60,1.7393420457839965,1.6328248381614685
61,1.7403030157089234,
62,1.7343518495559693,
63,1.7349287033081056,
64,1.7430522918701172,
65,1.7729249715805053,1.6314617395401
66,1.7373080730438233,
67,1.7437133073806763,
68,1.7416059494018554,
69,1.7785469055175782,
70,1.7405205726623536,1.6341421604156494
71,1.740921640396118,
72,1.7449457406997682,
73,1.7481884002685546,
74,1.7313024997711182,
75,1.7408748388290405,1.6335639357566833
