epoch,train_loss,val_loss
1,1.5024444818496705,
2,1.5046784639358521,
3,1.4870792627334595,
4,1.4881795644760132,
5,1.4674975633621217,1.2522914409637451
6,1.4824696779251099,
7,1.4951722383499146,
8,1.467923879623413,
9,1.463507103919983,
10,1.4918725490570068,1.2228765487670898
11,1.4577481746673584,
12,1.4589967250823974,
13,1.4712571382522583,
14,1.459162425994873,
15,1.4725172996520997,1.2167160511016846
16,1.4677112579345704,
17,1.4707369089126587,
18,1.4725006103515625,
19,1.468507719039917,
20,1.4884653568267823,1.2174904346466064
21,1.4736981391906738,
22,1.4685077667236328,
23,1.4726860761642455,
24,1.4884156227111816,
25,1.4672889232635498,1.2204723954200745
26,1.4927041292190553,
27,1.473645806312561,
28,1.4648893356323243,
29,1.4791364192962646,
30,1.4872182130813598,1.2201683521270752
31,1.4594730854034423,
32,1.4767937660217285,
33,1.458976674079895,
34,1.4681461095809936,
35,1.487687110900879,1.2177947759628296
36,1.4773759603500367,
37,1.4811089277267455,
38,1.4756859064102172,
39,1.4632914543151856,
40,1.4637567281723023,1.2217267155647278
41,1.4730156660079956,
42,1.4748687982559203,
43,1.468576693534851,
44,1.4747427940368651,
45,1.4697065353393555,1.2192211151123047
46,1.4617160081863403,
47,1.4724573850631715,
48,1.4740722179412842,
49,1.464597797393799,
50,1.4786818981170655,1.2158541679382324
51,1.4886070251464845,
52,1.466396737098694,
53,1.464840054512024,
54,1.4727102518081665,
55,1.4714197635650634,1.2201191782951355
56,1.4801384449005126,
57,1.4746046304702758,
58,1.4756357431411744,
59,1.4633275747299195,
60,1.474357271194458,1.2185915112495422
61,1.4626341104507445,
62,1.4766992807388306,
63,1.4690649271011353,
64,1.469250464439392,
65,1.4700692653656007,1.2164786458015442
66,1.477463436126709,
67,1.4627572059631349,
68,1.4707871198654174,
69,1.4709140300750732,
70,1.4590287923812866,1.2188985347747803
71,1.4689882516860961,
72,1.4678860664367677,
73,1.471248412132263,
74,1.4789437770843505,
75,1.4731706380844116,1.2161449193954468
