epoch,train_loss
1,2.0652541319529214
2,1.7424652973810832
3,1.4796953996022542
4,1.4398965239524841
5,1.4159682393074036
6,1.4039166569709778
7,1.3937193552652996
8,1.3980700572331746
9,1.4127265214920044
10,1.3918212254842122
11,1.3977894186973572
12,1.3964720368385315
13,1.4090123772621155
14,1.4069552421569824
15,1.3962587515513103
16,1.391696532567342
17,1.399626890818278
18,1.3995930751164753
19,1.3938470482826233
20,1.4154688914616902
21,1.3933876554171245
22,1.3972070217132568
23,1.3975199460983276
24,1.3915099302927654
25,1.394601086775462
26,1.3931633830070496
27,1.397169589996338
28,1.3916852474212646
29,1.3913239638010662
30,1.390068769454956
31,1.3904998699824016
32,1.3923392693201702
33,1.3955001036326091
34,1.3966890374819438
35,1.3959409594535828
36,1.3942313591639202
37,1.3980234066645305
38,1.3976195851961772
39,1.393585979938507
40,1.39047110080719
41,1.391414185365041
42,1.3998889724413555
43,1.4139629006385803
44,1.4067209959030151
45,1.3950255314509075
46,1.4064381122589111
47,1.3939570188522339
48,1.3972903887430828
49,1.397982160250346
50,1.3950642744700115
51,1.3936305046081543
52,1.400780181090037
53,1.3959959149360657
54,1.4007686972618103
55,1.3976329565048218
56,1.3970909317334492
57,1.4064011375109355
58,1.3936888178189595
59,1.3991669416427612
60,1.396555503209432
61,1.3928941488265991
62,1.3959129254023235
63,1.395292083422343
64,1.3910374244054158
65,1.394427498181661
66,1.3918494979540508
67,1.3974680105845134
68,1.3935356736183167
69,1.3906818628311157
70,1.3933965961138408
71,1.4073026378949482
72,1.3932889898618062
73,1.3896133303642273
74,1.3957756757736206
75,1.3941838939984639
