epoch,train_loss
1,2.503487487634023
2,1.9120977520942688
3,1.8348807096481323
4,1.8187777996063232
5,1.8111426432927449
6,1.815966804822286
7,1.8128787279129028
8,1.8089275757471721
9,1.806204080581665
10,1.804889698823293
11,1.8039452036221821
12,1.821560303370158
13,1.8106122612953186
14,1.8048566579818726
15,1.8082021673520405
16,1.8063841462135315
17,1.81739737590154
18,1.845496118068695
19,1.8114648461341858
20,1.8140695293744404
21,1.815582533677419
22,1.808181921641032
23,1.8070919315020244
24,1.8152948021888733
25,1.8226558168729146
26,1.8041126330693562
27,1.8110601902008057
28,1.8071446220080059
29,1.8087339401245117
30,1.807366410891215
31,1.8035377661387126
32,1.8068856000900269
33,1.8046662211418152
34,1.8019527594248455
35,1.8088152607282002
36,1.8069522976875305
37,1.814406931400299
38,1.8093583385149639
39,1.8097052375475566
40,1.8071166078249614
41,1.8171940048535664
42,1.804221252600352
43,1.8069169720013936
44,1.804932216803233
45,1.8054974873860676
46,1.810704231262207
47,1.8053960800170898
48,1.803995947043101
49,1.8071743647257488
50,1.8148480256398518
51,1.8095628420511882
52,1.8070192535718281
53,1.8077386021614075
54,1.8074098825454712
55,1.813371439774831
56,1.8119861483573914
57,1.8029975295066833
58,1.8175635139147441
59,1.8072745402654011
60,1.808718740940094
61,1.8201696475346882
62,1.8207815090815227
63,1.8163440028826396
64,1.8104435404141743
65,1.8194714188575745
66,1.807950993378957
67,1.8090530236562092
68,1.805930495262146
69,1.804469108581543
70,1.804442862669627
71,1.8072784543037415
72,1.8026527166366577
73,1.8101152181625366
74,1.8106555342674255
75,1.8128575086593628
