epoch,train_loss
1,2.094379643599192
2,1.6400635242462158
3,1.4664151867230732
4,1.4556508461634319
5,1.4283285935719807
6,1.4207148551940918
7,1.4257399241129558
8,1.420965810616811
9,1.4217020471890767
10,1.4234999418258667
11,1.438094139099121
12,1.4239862561225891
13,1.423721194267273
14,1.4315017263094585
15,1.422629753748576
16,1.4270974198977153
17,1.423785924911499
18,1.4665199518203735
19,1.4324781894683838
20,1.424146334330241
21,1.424471338589986
22,1.4413983821868896
23,1.4289278586705525
24,1.423487921555837
25,1.4326286713282268
26,1.4186187982559204
27,1.4288912018140156
28,1.4280816912651062
29,1.418576757113139
30,1.4205446243286133
31,1.427658240000407
32,1.4363134900728862
33,1.436757783095042
34,1.4509521921475728
35,1.4376649260520935
36,1.4285893241564434
37,1.431795100371043
38,1.4257124463717143
39,1.4241011341412861
40,1.423016905784607
41,1.4164653221766155
42,1.4294960101445515
43,1.4361908237139385
44,1.4199914336204529
45,1.4246907234191895
46,1.4247453610102336
47,1.4184458653132122
48,1.4299776355425518
49,1.422279179096222
50,1.4233847260475159
51,1.4313118855158489
52,1.4289695819218953
53,1.4178688923517864
54,1.4226672450701396
55,1.4245110154151917
56,1.4246953924496968
57,1.4280129273732503
58,1.4282909234364827
59,1.4266842206319172
60,1.4273570974667866
61,1.4186032215754192
62,1.4200493494669597
63,1.4308396577835083
64,1.423135499159495
65,1.4240688880284627
66,1.419812798500061
67,1.4245002071062725
68,1.4193003575007122
69,1.4407590230305989
70,1.4181991219520569
71,1.426890989144643
72,1.421888808409373
73,1.4319761991500854
74,1.4243141015370686
75,1.4273910125096638
