epoch,train_loss,val_loss
1,1.895545156378495,
2,1.7989524916598671,
3,1.806088359732377,
4,1.8077361144517596,
5,1.805986159726193,1.8473981857299804
6,1.7998655971727873,
7,1.7962356052900617,
8,1.795867317601254,
9,1.7955633401870728,
10,1.8034645130759792,1.8234394788742065
11,1.7983403268613314,
12,1.7941510677337646,
13,1.7958840069017912,
14,1.8039651795437461,
15,1.7961943463275307,1.8165868520736694
16,1.7962412959650944,
17,1.8048252996645475,
18,1.7973502246957076,
19,1.79865657028399,
20,1.792102060819927,1.8195293426513672
21,1.811388191423918,
22,1.8081014344566746,
23,1.8004853160757768,
24,1.7920480464634143,
25,1.7963303453043888,1.8199323892593384
26,1.7965921100817228,
27,1.79633587285092,
28,1.8021169963635897,
29,1.8062783918882672,
30,1.798020413047389,1.8173672437667847
31,1.8076032964806807,
32,1.7951077662016217,
33,1.7987148510782343,
34,1.7919455515710931,
35,1.8012701147481014,1.825037693977356
36,1.8001331028185392,
37,1.7978826761245728,
38,1.8000819683074951,
39,1.7908142428649099,
40,1.8071220987721492,1.8315330505371095
41,1.8054996289704974,
42,1.7973197510367946,
43,1.7959490826255398,
44,1.80647999989359,
45,1.7968125907998336,1.8186891794204711
46,1.7988717179549367,
47,1.7976273235521818,
48,1.7939693237605847,
49,1.8018374631279392,
50,1.8066081624282033,1.8226322889328004
51,1.7994132104672884,
52,1.7992397734993382,
53,1.7956780948136981,
54,1.7982783254824186,
55,1.7967303740350824,1.8188066720962524
56,1.7936107045725773,
57,1.8008204698562622,
58,1.7979610342728465,
59,1.800330726723922,
60,1.80141880637721,1.8187328338623048
61,1.7932212729203074,
62,1.7966986204448498,
63,1.7959568688743992,
64,1.8005000227376033,
65,1.7961337189925344,1.8202547550201416
66,1.7985253020336753,
67,1.8009878585213108,
68,1.800469210273341,
69,1.7960412376805355,
70,1.7974920398310612,1.8201607465744019
71,1.8057130763405247,
72,1.8059809584366648,
73,1.79652118055444,
74,1.8020247346476506,
75,1.8024290486385948,1.8175158500671387
