epoch,train_loss
1,1.7556623220443726
2,1.503779689470927
3,1.4358100493748982
4,1.4289937019348145
5,1.4284380674362183
6,1.430435836315155
7,1.4268555045127869
8,1.4349950551986694
9,1.4292332728703816
10,1.4538187980651855
11,1.431187132994334
12,1.4271460970242817
13,1.4387163718541462
14,1.4233253200848897
15,1.4409791827201843
16,1.4251128037770588
17,1.421928604443868
18,1.4229236443837483
19,1.4243443608283997
20,1.4189544320106506
21,1.4209889769554138
22,1.4193705320358276
23,1.4297882914543152
24,1.4283771713574727
25,1.4280914266904194
26,1.4223596851030986
27,1.4251555800437927
28,1.424193263053894
29,1.4257341424624126
30,1.4267572959264119
31,1.4213132460912068
32,1.4238096872965496
33,1.4303117593129475
34,1.424164632956187
35,1.4255240956942241
36,1.4330468773841858
37,1.4275083144505818
38,1.4258055686950684
39,1.4289103746414185
40,1.42936106522878
41,1.418434739112854
42,1.4254144231478374
43,1.4303399523099263
44,1.42485773563385
45,1.4259779850641887
46,1.4252167145411174
47,1.4257596731185913
48,1.4277907013893127
49,1.4283791780471802
50,1.422373632589976
51,1.4213417967160542
52,1.4243373076121013
53,1.422666033109029
54,1.4233441750208538
55,1.4249062140782673
56,1.4264491995175679
57,1.4262107412020366
58,1.4247951904932659
59,1.4267410635948181
60,1.4206708073616028
61,1.4247271418571472
62,1.4212195475896199
63,1.4258062839508057
64,1.4287359913190205
65,1.4194712440172832
66,1.4215964078903198
67,1.4224172830581665
68,1.4252962470054626
69,1.4259805083274841
70,1.4273064931233723
71,1.4258818825085957
72,1.4330055117607117
73,1.4270160794258118
74,1.417741099993388
75,1.4236826300621033
