epoch,train_loss
1,2.0935800075531006
2,1.6486300230026245
3,1.4687177737553914
4,1.4378370841344197
5,1.4140511552492778
6,1.4094332257906597
7,1.417302926381429
8,1.417002538839976
9,1.4072448412577312
10,1.4159572919209797
11,1.41377592086792
12,1.4118281801541646
13,1.4120263457298279
14,1.4067786534627278
15,1.4181649486223857
16,1.4121453563372295
17,1.425575315952301
18,1.4171776970227559
19,1.403583566347758
20,1.410797119140625
21,1.415183385213216
22,1.413774053255717
23,1.4083092610041301
24,1.40861177444458
25,1.41496475537618
26,1.4275381565093994
27,1.4208032091458638
28,1.4146973888079326
29,1.41072678565979
30,1.4024728139241536
31,1.412665069103241
32,1.416192849477132
33,1.4091778794924419
34,1.4038179516792297
35,1.4094971021016438
36,1.4083723227183025
37,1.410379429658254
38,1.4074020584424336
39,1.4120576977729797
40,1.4177333513895671
41,1.4027812878290813
42,1.4140680233637493
43,1.4069997668266296
44,1.409110148747762
45,1.4183619618415833
46,1.4103315075238545
47,1.4218929211298625
48,1.411807894706726
49,1.4114600618680317
50,1.4133359392484028
51,1.4173313180605571
52,1.4123399655024211
53,1.4128786325454712
54,1.4145091970761616
55,1.4064781467119853
56,1.4094564318656921
57,1.4034245411554973
58,1.4105023344357808
59,1.413245697816213
60,1.4061696728070576
61,1.4173639218012493
62,1.4209210276603699
63,1.4228408336639404
64,1.4232327739397685
65,1.4130033651987712
66,1.426714022954305
67,1.41463706890742
68,1.4060597817103069
69,1.4123541514078777
70,1.4069360693295796
71,1.4082667231559753
72,1.4160808722178142
73,1.412135938803355
74,1.4055067300796509
75,1.4128629962603252
