epoch,train_loss
1,2.415199359258016
2,1.6152618130048115
3,1.5196289817492168
4,1.466998000939687
5,1.451922595500946
6,1.4374853372573853
7,1.433702329794566
8,1.431506097316742
9,1.4332589904467266
10,1.4346525470415752
11,1.438486933708191
12,1.4361687302589417
13,1.4425825277964275
14,1.436764935652415
15,1.435073435306549
16,1.4330973823865254
17,1.4349223971366882
18,1.4361630082130432
19,1.4341207544008892
20,1.432760755221049
21,1.4339407285054524
22,1.438071032365163
23,1.4393005967140198
24,1.4310933748881023
25,1.4344330231348674
26,1.441173215707143
27,1.4345325827598572
28,1.4342581828435261
29,1.4390902916590373
30,1.4319947560628254
31,1.4308908383051555
32,1.4343121250470479
33,1.432757596174876
34,1.437741796175639
35,1.4385884205500286
36,1.4318188627560933
37,1.4425337711970012
38,1.4362484018007915
39,1.432289997736613
40,1.4357038140296936
41,1.4369409879048665
42,1.4328607718149822
43,1.434942404429118
44,1.435782750447591
45,1.4374357263247173
46,1.4327088793118794
47,1.4361501534779866
48,1.4344424208005269
49,1.434421678384145
50,1.4353687564531963
51,1.4411503473917644
52,1.4319414893786113
53,1.4432861804962158
54,1.4401526252428691
55,1.4423499902089436
56,1.4378609855969746
57,1.4355189204216003
58,1.4381240208943684
59,1.435213069121043
60,1.451300839583079
61,1.4342668056488037
62,1.4343433777491252
63,1.434630314509074
64,1.438899079958598
65,1.4441198507944744
66,1.4371051390965779
67,1.4315327008565266
68,1.4357482393582661
69,1.4338595668474834
70,1.4307554960250854
71,1.4301056265830994
72,1.4318283597628276
73,1.4379893938700359
74,1.4297916889190674
75,1.429616888364156
