epoch,train_loss
1,1.8981023629506428
2,1.811115066210429
3,1.8208141922950745
4,1.810682972272237
5,1.8092177907625835
6,1.812973399957021
7,1.810287058353424
8,1.8088647723197937
9,1.801253080368042
10,1.8072559436162312
11,1.8070566455523174
12,1.8094226121902466
13,1.8166004021962483
14,1.8089212775230408
15,1.8223269780476887
16,1.8048376838366191
17,1.8124385078748066
18,1.8028319478034973
19,1.8123880624771118
20,1.8072343269983928
21,1.8013935089111328
22,1.8052563667297363
23,1.8015031417210896
24,1.8019418517748516
25,1.801594853401184
26,1.7966232299804688
27,1.8021405935287476
28,1.8048400282859802
29,1.801843802134196
30,1.799849311510722
31,1.8108525673548381
32,1.802053173383077
33,1.8085863590240479
34,1.8066161473592122
35,1.8014835913976033
36,1.803265392780304
37,1.8033393422762554
38,1.8046090801556904
39,1.8035861253738403
40,1.8043525417645772
41,1.8012258609135945
42,1.801268478234609
43,1.8027668197949727
44,1.80583389600118
45,1.802759309609731
46,1.8018888433774312
47,1.8077887296676636
48,1.8047818541526794
49,1.8035346070925395
50,1.8058024247487385
51,1.8068852225939434
52,1.800434986750285
53,1.8130658864974976
54,1.8106047908465068
55,1.8054326971371968
56,1.808435320854187
57,1.8015613357226055
58,1.8058228294054668
59,1.8080573479334514
60,1.8002753655115764
61,1.8048314054807026
62,1.8032575050989788
63,1.8077017863591511
64,1.8003496328989665
65,1.8047216534614563
66,1.804147183895111
67,1.8064759969711304
68,1.8009418646494548
69,1.8021557728449504
70,1.8125934600830078
71,1.8026419480641682
72,1.7975237170855205
73,1.8050829569498699
74,1.807112495104472
75,1.8060993353525798
