epoch,train_loss,val_loss
1,1.9779207944869994,
2,1.4740203857421874,
3,1.422608780860901,
4,1.3630177974700928,
5,1.3614979267120362,1.328916609287262
6,1.3497251749038697,
7,1.360745620727539,
8,1.36163387298584,
9,1.3394490957260132,
10,1.3411542892456054,1.3248440027236938
11,1.337704610824585,
12,1.3389250040054321,
13,1.342438316345215,
14,1.334700870513916,
15,1.3666745185852052,1.3254465460777283
16,1.3492995023727417,
17,1.3433319330215454,
18,1.3447288990020752,
19,1.346716570854187,
20,1.3352026224136353,1.323315143585205
21,1.3392283201217652,
22,1.3453324556350708,
23,1.3441625833511353,
24,1.3353519201278687,
25,1.3478026628494262,1.3201419711112976
26,1.342609429359436,
27,1.3335705995559692,
28,1.3378851890563965,
29,1.330306100845337,
30,1.3573246002197266,1.323905110359192
31,1.3416216135025025,
32,1.3432853460311889,
33,1.3370901584625243,
34,1.3333500862121581,
35,1.3423506021499634,1.320467472076416
36,1.338434672355652,
37,1.332381248474121,
38,1.3510259866714478,
39,1.3471154689788818,
40,1.346102237701416,1.3215899467468262
41,1.3366317987442016,
42,1.338658833503723,
43,1.3386919736862182,
44,1.3411875247955323,
45,1.3399167776107788,1.3242844939231873
46,1.3440327882766723,
47,1.3505037546157836,
48,1.3491541624069214,
49,1.3451592922210693,
50,1.3442886114120483,1.32427316904068
51,1.3385074138641357,
52,1.3507863998413085,
53,1.339534854888916,
54,1.3417729377746581,
55,1.3444423913955688,1.3231107592582703
56,1.3401491403579713,
57,1.3337616443634033,
58,1.338932728767395,
59,1.3329595804214478,
60,1.339648222923279,1.3203032612800598
61,1.3346914768218994,
62,1.3358219623565675,
63,1.336429738998413,
64,1.3460872411727904,
65,1.340205144882202,1.3203282356262207
66,1.341563892364502,
67,1.340872550010681,
68,1.3347339153289794,
69,1.34288330078125,
70,1.341068434715271,1.321972370147705
71,1.3471968173980713,
72,1.3358407258987426,
73,1.3417916297912598,
74,1.3432708501815795,
75,1.3386358499526978,1.3231828808784485
