epoch,train_loss
1,2.1273514231046042
2,1.5147058169047039
3,1.464715301990509
4,1.45171852906545
5,1.4493674437204997
6,1.4276633858680725
7,1.4396265943845112
8,1.4264500935872395
9,1.4571768840154011
10,1.4304958581924438
11,1.437192976474762
12,1.4309475620587666
13,1.429209589958191
14,1.4287142753601074
15,1.426792601744334
16,1.4294343988100688
17,1.4241299430529277
18,1.4233700235684712
19,1.429951012134552
20,1.4253623088200886
21,1.437176505724589
22,1.4357175628344219
23,1.4292476177215576
24,1.4199278553326924
25,1.420539677143097
26,1.431722362836202
27,1.4253822366396587
28,1.4270695447921753
29,1.4238962133725483
30,1.4340612292289734
31,1.433514932791392
32,1.4218729933102925
33,1.4386455814043682
34,1.4258147478103638
35,1.4342718919118245
36,1.4336874882380168
37,1.4239471952120464
38,1.4233380953470867
39,1.4259804487228394
40,1.4236765106519063
41,1.425523300965627
42,1.4328316648801167
43,1.4405192136764526
44,1.4233736991882324
45,1.4289863109588623
46,1.428746481736501
47,1.4279154141743977
48,1.4462268352508545
49,1.4304972290992737
50,1.4233757456143696
51,1.4402899146080017
52,1.433206836382548
53,1.438942809899648
54,1.4273541967074077
55,1.4282145301500957
56,1.436980664730072
57,1.4293122092882793
58,1.4375336368878682
59,1.4218069712320964
60,1.4330690503120422
61,1.4228248993555705
62,1.4210261106491089
63,1.4254762132962544
64,1.42085866133372
65,1.4248000979423523
66,1.4312543272972107
67,1.4308861096700032
68,1.4239426056543987
69,1.4273996353149414
70,1.4247037172317505
71,1.4228216807047527
72,1.4297981063524883
73,1.4249569773674011
74,1.4278164903322856
75,1.4321916103363037
