epoch,train_loss
1,1.5455109278361003
2,1.449160357316335
3,1.418914020061493
4,1.3998785018920898
5,1.3991017540295918
6,1.3933499058087666
7,1.3993412256240845
8,1.4014352758725483
9,1.3968337972958882
10,1.3990577260653179
11,1.405781328678131
12,1.3968600034713745
13,1.3955180843671162
14,1.3939178784688313
15,1.397022505601247
16,1.3990259766578674
17,1.4017049471537273
18,1.3962751229604085
19,1.3963624040285747
20,1.3967792987823486
21,1.3954442540804546
22,1.4031175176302593
23,1.394646147886912
24,1.3948699235916138
25,1.3963238596916199
26,1.3984237511952717
27,1.4059964815775554
28,1.4014052351315816
29,1.3964031338691711
30,1.393646200497945
31,1.3974027037620544
32,1.3946054975191753
33,1.3983643651008606
34,1.397585928440094
35,1.4030460715293884
36,1.398711919784546
37,1.404320498307546
38,1.3987262447675068
39,1.397979478041331
40,1.4040082494417827
41,1.397834300994873
42,1.3955978552500408
43,1.3970654606819153
44,1.4038140773773193
45,1.3985681136449177
46,1.3966126640637715
47,1.3970836997032166
48,1.395842969417572
49,1.3959529002507527
50,1.395614465077718
51,1.3966269890467327
52,1.3953354954719543
53,1.3934954603513081
54,1.396622657775879
55,1.3974858323733013
56,1.3987352848052979
57,1.4049757917722066
58,1.4027219613393147
59,1.4014057119687398
60,1.4008591771125793
61,1.3945530255635579
62,1.3988195459047954
63,1.400743544101715
64,1.4059494336446126
65,1.3993465105692546
66,1.4027199149131775
67,1.4034584760665894
68,1.4054802656173706
69,1.395597517490387
70,1.3950822353363037
71,1.3960080742835999
72,1.3985668420791626
73,1.3967808485031128
74,1.3948553800582886
75,1.3941002289454143
