epoch,train_loss
1,2.51081520318985
2,1.6895160873730977
3,1.526902675628662
4,1.486147125562032
5,1.4316014250119526
6,1.4380808472633362
7,1.4265276392300923
8,1.4319369196891785
9,1.4161797761917114
10,1.4291339715321858
11,1.4193185567855835
12,1.4403411348660786
13,1.4237557450930278
14,1.4205070932706196
15,1.4353644251823425
16,1.424823482831319
17,1.4224716623624165
18,1.420630673567454
19,1.4243668516476948
20,1.426297128200531
21,1.4212892651557922
22,1.431239366531372
23,1.4269104997316997
24,1.425147036711375
25,1.424273173014323
26,1.4193188945452373
27,1.4227245251337688
28,1.4211809635162354
29,1.423515518506368
30,1.415492594242096
31,1.4176130890846252
32,1.424864371617635
33,1.4297988613446553
34,1.4245578050613403
35,1.4171576499938965
36,1.4246333837509155
37,1.4231996734937031
38,1.426816701889038
39,1.4200989802678425
40,1.4210763176282246
41,1.4241149028142293
42,1.421724518140157
43,1.4282636443773906
44,1.4528576731681824
45,1.4206276337305705
46,1.4307204484939575
47,1.4244269529978435
48,1.4222649137179058
49,1.4190986156463623
50,1.4215483665466309
51,1.4183950821558635
52,1.4343539476394653
53,1.4179598689079285
54,1.414955774943034
55,1.4260827501614888
56,1.4255764484405518
57,1.4253850777943928
58,1.426840086778005
59,1.4177444179852803
60,1.427755077679952
61,1.42863663037618
62,1.41866139570872
63,1.4174618522326152
64,1.427735686302185
65,1.4239543080329895
66,1.4220357537269592
67,1.4252257148424785
68,1.4238059719403584
69,1.4246339599291484
70,1.4190579255421956
71,1.4176873564720154
72,1.4190395871798198
73,1.4276471336682637
74,1.4246230920155842
75,1.4283092220624287
