epoch,train_loss
1,1.8753610054651897
2,1.6245556672414143
3,1.473426063855489
4,1.4459561308224995
5,1.4632662534713745
6,1.4392425815264385
7,1.4437421162923176
8,1.437540610631307
9,1.4387669165929158
10,1.4382160305976868
11,1.4344531099001567
12,1.4368175665537517
13,1.4393255710601807
14,1.4386828343073528
15,1.435440222422282
16,1.4356094002723694
17,1.4452518820762634
18,1.439868966738383
19,1.4343934257825215
20,1.437932809193929
21,1.4419044852256775
22,1.4357447624206543
23,1.4422743519147236
24,1.439704140027364
25,1.4391664067904155
26,1.4346938331921895
27,1.431107501188914
28,1.4364020029703777
29,1.4423985878626506
30,1.4385766983032227
31,1.4404715696970622
32,1.4414759278297424
33,1.4355645378430684
34,1.4377724925676982
35,1.4337950944900513
36,1.4423648317654927
37,1.436943809191386
38,1.4417632619539897
39,1.4363388816515605
40,1.4386317531267803
41,1.4404793580373128
42,1.4374930262565613
43,1.4349596897761028
44,1.439647952715556
45,1.436437964439392
46,1.4375556707382202
47,1.4373846054077148
48,1.435839573542277
49,1.4360394875208538
50,1.4357264637947083
51,1.4375083645184834
52,1.4332889517148335
53,1.4351566036542256
54,1.433332900206248
55,1.4441603024800618
56,1.4417904218037922
57,1.4370871782302856
58,1.4337268471717834
59,1.4359865585962932
60,1.4350070556004841
61,1.4344553351402283
62,1.4350000818570454
63,1.4378980000813801
64,1.4354499379793804
65,1.445879379908244
66,1.4429320494333904
67,1.4387913942337036
68,1.433372716108958
69,1.443583071231842
70,1.438428819179535
71,1.4364846348762512
72,1.4445151487986247
73,1.4513129591941833
74,1.4445063670476277
75,1.4416097402572632
