epoch,train_loss
1,2.3489570021629333
2,1.5348619222640991
3,1.4109516739845276
4,1.397978703180949
5,1.371052324771881
6,1.3623107274373372
7,1.4413025975227356
8,1.3745527664820354
9,1.3798341155052185
10,1.4195393721262615
11,1.3667410016059875
12,1.4067008097966511
13,1.37172536055247
14,1.3649065295855205
15,1.3782349427541096
16,1.3574766318003337
17,1.351646641890208
18,1.368343194325765
19,1.3573413292566936
20,1.3672473033269246
21,1.367816646893819
22,1.3566702008247375
23,1.3828647534052532
24,1.3659328420956929
25,1.3760008811950684
26,1.3632211883862813
27,1.368260681629181
28,1.3673702677090962
29,1.3647090196609497
30,1.3840391437212627
31,1.3654066522916157
32,1.3770695924758911
33,1.3660234411557515
34,1.3712715307871501
35,1.3459963003794353
36,1.3763496279716492
37,1.38480810324351
38,1.36003311475118
39,1.3721444606781006
40,1.372427503267924
41,1.3744778235753377
42,1.3672499060630798
43,1.3700129985809326
44,1.369718333085378
45,1.3482974966367085
46,1.3682581384976704
47,1.358686625957489
48,1.387621521949768
49,1.3748571276664734
50,1.3585936625798543
51,1.367788275082906
52,1.3630008300145466
53,1.3670632243156433
54,1.357521414756775
55,1.3638532956441243
56,1.363177756468455
57,1.3756535649299622
58,1.3658928275108337
59,1.3569857875506084
60,1.3582990566889446
61,1.3586065570513408
62,1.3715962767601013
63,1.360018789768219
64,1.3554274638493855
65,1.3550726373990376
66,1.3846413691838582
67,1.360568364461263
68,1.3768348495165508
69,1.3627032041549683
70,1.372334321339925
71,1.3814499974250793
72,1.3708187937736511
73,1.3565518856048584
74,1.362053891023
75,1.3613351583480835
