epoch,train_loss,val_loss
1,2.1122485290874136,
2,2.1000810861587524,
3,2.0733073841441763,
4,2.139316450465809,
5,2.0892355225302954,2.2037575244903564
6,2.0975043123418633,
7,2.085266882723028,
8,2.0886411558498037,
9,2.102983897382563,
10,2.0853380398316816,2.185129006703695
11,2.0852267633784902,
12,2.0801341208544644,
13,2.088097420605746,
14,2.099972302263433,
15,2.0969640883532437,2.1930253505706787
16,2.0958756533536045,
17,2.1028104478662666,
18,2.09457726912065,
19,2.0949601260098545,
20,2.0856687264008955,2.201029141743978
21,2.0858828804709693,
22,2.0804121602665293,
23,2.0934123451059516,
24,2.0850915150208906,
25,2.081746459007263,2.1712170044581094
26,2.088978810743852,
27,2.0861141464926978,
28,2.0852032683112403,
29,2.090967731042342,
30,2.087905992161144,2.186468521753947
31,2.0821911746805366,
32,2.082243973558599,
33,2.082538192922419,
34,2.0811183235862036,
35,2.0809952345761387,2.182039181391398
36,2.0834383097561924,
37,2.0847514759410513,
38,2.0822923942045732,
39,2.087298620830883,
40,2.0788789987564087,2.16327174504598
41,2.078582351857966,
42,2.0904952612790195,
43,2.081401326439597,
44,2.084559364752336,
45,2.087234692140059,2.179341197013855
46,2.081250786781311,
47,2.081870577552102,
48,2.0838686011054297,
49,2.0875377655029297,
50,2.086003628644076,2.1700536807378135
51,2.0829624479467217,
52,2.0841545083306054,
53,2.0839733427221123,
54,2.0842975161292334,
55,2.083608800714666,2.173041899998983
56,2.081226955760609,
57,2.0836441191759976,
58,2.0826270255175503,
59,2.0801370360634546,
60,2.0966879346153955,2.162237524986267
61,2.090364087711681,
62,2.097517663782293,
63,2.099887089295821,
64,2.087992787361145,
65,2.079402045770125,2.1637646357218423
66,2.0990167314356025,
67,2.0916032140905205,
68,2.084430369463834,
69,2.0970405123450537,
70,2.086580991744995,2.160347660382589
71,2.101020921360363,
72,2.08620886369185,
73,2.1168050332502886,
74,2.0881827744570645,
75,2.0859873619946567,2.1762020587921143
