epoch,train_loss
1,2.3069424629211426
2,1.516712745030721
3,1.423841694990794
4,1.394555350144704
5,1.3963961799939473
6,1.3866756757100422
7,1.3963979482650757
8,1.39244149128596
9,1.39899343252182
10,1.4051002065340679
11,1.3948987523714702
12,1.4076504906018574
13,1.4005782008171082
14,1.391086479028066
15,1.393210192521413
16,1.3927551706631978
17,1.3923759857813518
18,1.393342097600301
19,1.3917903304100037
20,1.398118515809377
21,1.3966681559880574
22,1.3935196002324421
23,1.389570375283559
24,1.393054227034251
25,1.393450677394867
26,1.3909068902333577
27,1.3932283918062847
28,1.3857516050338745
29,1.393361250559489
30,1.3895837267239888
31,1.4065053462982178
32,1.3964356780052185
33,1.3903242349624634
34,1.3927506804466248
35,1.3881025711695354
36,1.3884119987487793
37,1.3991718292236328
38,1.389670232931773
39,1.391779899597168
40,1.39463476339976
41,1.3969966570536296
42,1.3850297331809998
43,1.3890104095141094
44,1.3910249471664429
45,1.3964044054349263
46,1.3893930514653523
47,1.3960755666097004
48,1.390016794204712
49,1.3925682504971821
50,1.3870877623558044
51,1.3875266114870708
52,1.3940884073575337
53,1.3913409113883972
54,1.3898330132166545
55,1.391183892885844
56,1.3873904943466187
57,1.3908020456631978
58,1.3880229194959004
59,1.3918859163920085
60,1.3954001863797505
61,1.3873096505800884
62,1.3886311848958333
63,1.3901722431182861
64,1.3942667245864868
65,1.3885439833005269
66,1.390567143758138
67,1.3939889470736186
68,1.3929092486699421
69,1.3929595947265625
70,1.3909595410029094
71,1.3886552453041077
72,1.3848784963289897
73,1.3904735644658406
74,1.3871634999910991
75,1.3975739081700642
