epoch,train_loss,val_loss
1,1.8561556213780452,
2,1.4447155437971417,
3,1.4276311523035954,
4,1.4258506235323454,
5,1.4320546074917442,1.7594242572784424
6,1.428807440556978,
7,1.4211593176189221,
8,1.430374026298523,
9,1.4267742696561312,
10,1.4246803396626522,1.7870108604431152
11,1.4291296632666337,
12,1.4206075731076693,
13,1.4391283926210905,
14,1.4289541244506836,
15,1.429260856226871,1.7502255201339723
16,1.428010852713334,
17,1.4383001327514648,
18,1.4384696671837254,
19,1.4393094276127063,
20,1.4270514061576443,1.8582489728927611
21,1.4304622788178294,
22,1.4266246431752254,
23,1.4292057752609253,
24,1.4282632250534861,
25,1.4247258085953562,1.8431114196777343
26,1.421435456526907,
27,1.441690482591328,
28,1.424646126596551,
29,1.4210072128396285,
30,1.4186711499565525,1.8752609491348267
31,1.4335062315589504,
32,1.437187345404374,
33,1.4316112430472123,
34,1.4303959670819735,
35,1.4239845652329295,1.847131109237671
36,1.428750571451689,
37,1.4258627013156289,
38,1.4229402918564646,
39,1.4227151117826764,
40,1.4219893279828524,1.8141207695007324
41,1.424318840629176,
42,1.4337350694756759,
43,1.4268241681550677,
44,1.4353164559916447,
45,1.421057983448631,1.8029437780380249
46,1.4251983667674817,
47,1.4191535083871138,
48,1.4342254776703685,
49,1.4253879597312527,
50,1.426088809967041,1.7620157718658447
51,1.422807304482711,
52,1.4252123142543591,
53,1.427199595852902,
54,1.425054525074206,
55,1.425435367383455,1.7601626873016358
56,1.42696550017909,
57,1.4358298653050472,
58,1.423364476153725,
59,1.4288922297327142,
60,1.4262164580194574,1.7518035888671875
61,1.422777257467571,
62,1.4266830933721442,
63,1.4299987868258828,
64,1.4239813967754966,
65,1.4209339618682861,1.846892762184143
66,1.4289432262119495,
67,1.4290731204183478,
68,1.4272385898389315,
69,1.4240632621865523,
70,1.424872825020238,1.7712257146835326
71,1.4277623201671399,
72,1.42926623946742,
73,1.4298828777514005,
74,1.431574777552956,
75,1.4287407774674266,1.7434730529785156
