epoch,train_loss,val_loss
1,2.972328758239746,
2,1.663058614730835,
3,1.5486688613891602,
4,1.5376194953918456,
5,1.519664192199707,1.4950222969055176
6,1.506199312210083,
7,1.5252850770950317,
8,1.5263986825942992,
9,1.5094705104827881,
10,1.526550793647766,1.4975233674049377
11,1.5283558368682861,
12,1.6095871210098267,
13,1.5691256046295166,
14,1.5157517910003662,
15,1.5590303897857667,1.5016555190086365
16,1.5394681930541991,
17,1.5286100864410401,
18,1.5372937440872192,
19,1.6372771739959717,
20,1.5204935789108276,1.5160806775093079
21,1.5473437309265137,
22,1.5301281929016113,
23,1.5339098691940307,
24,1.5078957080841064,
25,1.5183793783187867,1.4994061589241028
26,1.5415970087051392,
27,1.5187626361846924,
28,1.5241506576538086,
29,1.5530685424804687,
30,1.5260059595108033,1.5121828317642212
31,1.5638278722763062,
32,1.5478178977966308,
33,1.535918164253235,
34,1.536962080001831,
35,1.574293851852417,1.5333884954452515
36,1.5337843418121337,
37,1.5269017219543457,
38,1.5374101400375366,
39,1.534259057044983,
40,1.513348150253296,1.521060585975647
41,1.520801591873169,
42,1.5338820219039917,
43,1.5356027126312255,
44,1.5165491342544555,
45,1.5424089908599854,1.5003728866577148
46,1.5251068353652955,
47,1.5301708936691285,
48,1.545927882194519,
49,1.5321945428848267,
50,1.5206515550613404,1.4942697882652283
51,1.5293830156326294,
52,1.5351779460906982,
53,1.5331190347671508,
54,1.5209439277648926,
55,1.5370804071426392,1.5016492009162903
56,1.5280443668365478,
57,1.5224854707717896,
58,1.5167346000671387,
59,1.5163324117660522,
60,1.5251103401184083,1.4943106174468994
61,1.5355822801589967,
62,1.5165353298187256,
63,1.524794840812683,
64,1.523126482963562,
65,1.5600753784179688,1.4958892464637756
66,1.5254698038101195,
67,1.5310707807540893,
68,1.5290172338485717,
69,1.5782497644424438,
70,1.5873042821884156,1.4984240531921387
71,1.5237228870391846,
72,1.5271197319030763,
73,1.5064847230911256,
74,1.5103185653686524,
75,1.5265145778656006,1.496872901916504
