epoch,train_loss,val_loss
1,2.5668670177459716,
2,1.5689063310623168,
3,1.546335792541504,
4,1.4454770803451538,
5,1.4473089694976806,1.3678218722343445
6,1.4468299865722656,
7,1.4437758922576904,
8,1.4185460805892944,
9,1.435935091972351,
10,1.4225872039794922,1.3581724166870117
11,1.4225783586502074,
12,1.4162743806838989,
13,1.4333436489105225,
14,1.432098913192749,
15,1.4259879827499389,1.3417770862579346
16,1.4596373319625855,
17,1.4261924743652343,
18,1.4710438013076783,
19,1.4302391290664673,
20,1.4215947389602661,1.3419284224510193
21,1.413475227355957,
22,1.4371232509613037,
23,1.4166393756866456,
24,1.4198986768722535,
25,1.4071372270584106,1.3456191420555115
26,1.4182026147842408,
27,1.4083633899688721,
28,1.416387152671814,
29,1.484869623184204,
30,1.4182765007019043,1.3467779755592346
31,1.4096044778823853,
32,1.412523102760315,
33,1.4310919284820556,
34,1.4375401258468627,
35,1.430611491203308,1.3343626856803894
36,1.4323087692260743,
37,1.4238534450531006,
38,1.4163296699523926,
39,1.41494882106781,
40,1.4344830989837647,1.3343203663825989
41,1.4115190267562867,
42,1.4236459970474242,
43,1.4135828971862794,
44,1.4169148445129394,
45,1.4090317726135253,1.3483951687812805
46,1.4190372467041015,
47,1.4135667085647583,
48,1.4191165447235108,
49,1.421131420135498,
50,1.4271466255187988,1.3349840641021729
51,1.414095973968506,
52,1.4153429746627808,
53,1.4087358951568603,
54,1.4343578100204468,
55,1.4296095371246338,1.3535490036010742
56,1.4297611713409424,
57,1.4072355270385741,
58,1.4070154905319214,
59,1.4151235342025756,
60,1.42952561378479,1.3314161896705627
61,1.421890878677368,
62,1.4259344577789306,
63,1.4122404336929322,
64,1.4562476396560669,
65,1.4186309814453124,1.3437559604644775
66,1.4303500652313232,
67,1.4278528451919557,
68,1.4186612367630005,
69,1.464141607284546,
70,1.4416997194290162,1.3333733677864075
71,1.4386087894439696,
72,1.4245007991790772,
73,1.406031560897827,
74,1.4124251127243042,
75,1.430001711845398,1.3347432613372803
