epoch,train_loss,val_loss
1,2.27974796295166,
2,1.4529797554016113,
3,1.3669169902801515,
4,1.3158854961395263,
5,1.2971219539642334,1.264244794845581
6,1.3201174974441527,
7,1.3156980991363525,
8,1.320383071899414,
9,1.3112757444381713,
10,1.3029412984848023,1.2598544359207153
11,1.3085992336273193,
12,1.316559100151062,
13,1.3149288892745972,
14,1.3055073499679566,
15,1.3083976745605468,1.2654966115951538
16,1.2939302682876588,
17,1.3099037885665894,
18,1.2981621026992798,
19,1.3028388261795043,
20,1.2941333770751953,1.2582293152809143
21,1.299172854423523,
22,1.3076609373092651,
23,1.3112692356109619,
24,1.3089095830917359,
25,1.305892252922058,1.253117561340332
26,1.3108157396316529,
27,1.2956347942352295,
28,1.292132806777954,
29,1.2997485876083374,
30,1.292561984062195,1.2582896947860718
31,1.3011734247207642,
32,1.2953132152557374,
33,1.3028180599212646,
34,1.3103045701980591,
35,1.2994863033294677,1.260469913482666
36,1.2951232194900513,
37,1.341380763053894,
38,1.303100347518921,
39,1.3114481925964356,
40,1.309599757194519,1.2713873386383057
41,1.3116764545440673,
42,1.3255120754241942,
43,1.3089420795440674,
44,1.2940435409545898,
45,1.3123992443084718,1.256718933582306
46,1.2972448110580443,
47,1.3011541843414307,
48,1.3119134187698365,
49,1.324741792678833,
50,1.3061467170715333,1.2553178668022156
51,1.3165870189666748,
52,1.295631432533264,
53,1.2964740514755249,
54,1.295341157913208,
55,1.3150445938110351,1.2503579258918762
56,1.3080179691314697,
57,1.3121752977371215,
58,1.3199100971221924,
59,1.3141617059707642,
60,1.3012374877929687,1.2517104744911194
61,1.3197525978088378,
62,1.3112165927886963,
63,1.2951369285583496,
64,1.3035446882247925,
65,1.3108494281768799,1.2672260999679565
66,1.3155364990234375,
67,1.3034561157226563,
68,1.3169127702713013,
69,1.320345902442932,
70,1.3028992652893066,1.2542430758476257
71,1.3077776908874512,
72,1.301772689819336,
73,1.2968725442886353,
74,1.2943940162658691,
75,1.3020447015762329,1.2546667456626892
