epoch,train_loss,val_loss
1,1.4868438482284545,
2,1.4607576847076416,
3,1.4588836669921874,
4,1.451151394844055,
5,1.440634274482727,1.5565444827079773
6,1.4467779874801636,
7,1.428364896774292,
8,1.4453347206115723,
9,1.4299426794052124,
10,1.4330049276351928,1.5724375247955322
11,1.443398380279541,
12,1.4268671035766602,
13,1.4378415584564208,
14,1.4308001518249511,
15,1.4366005659103394,1.568394660949707
16,1.4371635675430299,
17,1.4376107454299927,
18,1.4278441429138184,
19,1.4348183631896974,
20,1.4276087760925293,1.5691673159599304
21,1.4537651062011718,
22,1.4266175746917724,
23,1.4325336933135986,
24,1.4429563760757447,
25,1.4232486009597778,1.571769654750824
26,1.4308809995651246,
27,1.4226065635681153,
28,1.42871150970459,
29,1.4278448820114136,
30,1.4380864143371581,1.5706689357757568
31,1.4450849771499634,
32,1.430102491378784,
33,1.4433942079544066,
34,1.446299934387207,
35,1.4280214309692383,1.571686029434204
36,1.4305779457092285,
37,1.4262216091156006,
38,1.4386348485946656,
39,1.4340073823928834,
40,1.4258591890335084,1.5801116824150085
41,1.4311495780944825,
42,1.4359957933425904,
43,1.434209394454956,
44,1.426823115348816,
45,1.4339704275131226,1.5734369158744812
46,1.428310489654541,
47,1.4311026573181151,
48,1.4260182619094848,
49,1.427312397956848,
50,1.4353562355041505,1.5708993077278137
51,1.4380098819732665,
52,1.425260806083679,
53,1.4366455078125,
54,1.4222895860671998,
55,1.4285532712936402,1.5730011463165283
56,1.425129270553589,
57,1.4463489294052123,
58,1.4266144990921021,
59,1.4296335697174072,
60,1.4244518756866456,1.5695074200630188
61,1.4435140132904052,
62,1.427544069290161,
63,1.4213874816894532,
64,1.4336132049560546,
65,1.4290390729904174,1.5752389430999756
66,1.4292779445648194,
67,1.4317345380783082,
68,1.4218479871749878,
69,1.4243385076522828,
70,1.4311499357223512,1.5779050588607788
71,1.4465888261795044,
72,1.4272587299346924,
73,1.4263768911361694,
74,1.4379775524139404,
75,1.429628610610962,1.574263870716095
