epoch,train_loss,val_loss
1,1.9953692826357754,
2,1.65851459719918,
3,1.648987585848028,
4,1.6383344585245305,
5,1.6438999284397473,1.6427594820658367
6,1.6428194912997158,
7,1.6453586600043557,
8,1.643317623571916,
9,1.6416618824005127,
10,1.6447003971446643,1.6420162518819172
11,1.6467850750142878,
12,1.6453767147931186,
13,1.6423887339505283,
14,1.641880208795721,
15,1.6448607336391101,1.6363317966461182
16,1.647507830099626,
17,1.6407877531918613,
18,1.65440973368558,
19,1.6487232663414695,
20,1.6430945071307095,1.6348631779352825
21,1.6399003592404453,
22,1.6440858407454058,
23,1.6383469971743496,
24,1.6430404619737105,
25,1.6475665786049583,1.6400745709737141
26,1.640563184564764,
27,1.6394030939448963,
28,1.638836611400951,
29,1.646014462817799,
30,1.6380644711581143,1.6377274990081787
31,1.6440268213098699,
32,1.6423977396704934,
33,1.6408262794668025,
34,1.6419440724632957,
35,1.6491690115495161,1.6362338066101074
36,1.6394756924022327,
37,1.6380949128757825,
38,1.640172384001992,
39,1.6406186819076538,
40,1.6462806354869495,1.6356855630874634
41,1.6400549736889927,
42,1.6388678550720215,
43,1.6472193544561213,
44,1.642554055560719,
45,1.641296538439664,1.6366883516311646
46,1.6434062177484685,
47,1.641630682078275,
48,1.641339052807201,
49,1.6438868154178967,
50,1.6462427377700806,1.6590735912322998
51,1.6485821658914739,
52,1.6441001350229436,
53,1.6405931169336492,
54,1.6384004679593174,
55,1.6395784508098254,1.6357691685358684
56,1.646917299790816,
57,1.6479234370318325,
58,1.642239061268893,
59,1.6452811306173152,
60,1.6400927955454045,1.6356261173884075
61,1.6437201391566882,
62,1.6388032219626687,
63,1.6437229026447644,
64,1.6491164619272405,
65,1.6461749835447832,1.6360916296641033
66,1.6392657973549583,
67,1.6421830654144287,
68,1.6444043462926692,
69,1.6410229314457287,
70,1.6410714279521594,1.6382887363433838
71,1.6487013318321921,
72,1.650004668669267,
73,1.6431527787988836,
74,1.6471026160500266,
75,1.6413761594078757,1.643059213956197
