epoch,train_loss
1,2.0908910830815635
2,1.9206392765045166
3,1.8596635262171428
4,1.854003647963206
5,1.8558565179506938
6,1.8531542619069417
7,1.8416297833124797
8,1.8482566277186077
9,1.8526615103085835
10,1.8519576787948608
11,1.8590000073115032
12,1.8460368116696675
13,1.8542163769404094
14,1.8513681491216023
15,1.8501655062039692
16,1.8453964591026306
17,1.8514728744824727
18,1.8532539010047913
19,1.8432608246803284
20,1.8499136368433635
21,1.867759108543396
22,1.8521768649419148
23,1.8543099164962769
24,1.8452454209327698
25,1.853785554567973
26,1.8450066844622295
27,1.8512778282165527
28,1.8480014204978943
29,1.849619189898173
30,1.8544056415557861
31,1.8449481129646301
32,1.8483358422915142
33,1.845291793346405
34,1.847482403119405
35,1.8528002699216206
36,1.8482937812805176
37,1.8427891929944356
38,1.8500979741414387
39,1.849071780840556
40,1.847764511903127
41,1.8516198992729187
42,1.8496697147687275
43,1.8410529494285583
44,1.8493830760320027
45,1.8520277937253316
46,1.8429253896077473
47,1.8480078180631
48,1.8466358383496602
49,1.8458316922187805
50,1.875600000222524
51,1.8501987258593242
52,1.8448574145634968
53,1.8583523829778035
54,1.8491031130154927
55,1.8391867478688557
56,1.8513464331626892
57,1.8453259269396465
58,1.8426191608111064
59,1.8511345187822978
60,1.8478735287984211
61,1.8406802813212078
62,1.8533024787902832
63,1.8473855058352153
64,1.859697957833608
65,1.853295902411143
66,1.8516284624735515
67,1.848841627438863
68,1.8436013062795003
69,1.8437903920809429
70,1.849563221136729
71,1.846651554107666
72,1.850925584634145
73,1.8512239853541057
74,1.8494549592336018
75,1.8430782755215962
