epoch,train_loss,val_loss
1,2.0673917531967163,
2,1.588218903541565,
3,1.486171340942383,
4,1.3255857229232788,
5,1.3095684766769409,1.4399002194404602
6,1.3024669647216798,
7,1.300574827194214,
8,1.2860061883926392,
9,1.2834262609481812,
10,1.2877634286880493,1.3629894256591797
11,1.2671087980270386,
12,1.277938437461853,
13,1.28294894695282,
14,1.2740293502807618,
15,1.2768847703933717,1.3718555569648743
16,1.2676160335540771,
17,1.2796285152435303,
18,1.2763871431350708,
19,1.3104436159133912,
20,1.2799039363861084,1.3617042899131775
21,1.2789760112762452,
22,1.2751846313476562,
23,1.287382674217224,
24,1.283427882194519,
25,1.2877254962921143,1.413357436656952
26,1.286864447593689,
27,1.272241234779358,
28,1.2770221948623657,
29,1.2743413209915162,
30,1.283575439453125,1.4054523706436157
31,1.2737651348114014,
32,1.275268840789795,
33,1.2720091104507447,
34,1.2754462480545044,
35,1.280122423171997,1.3743200302124023
36,1.2720029830932618,
37,1.2683178663253785,
38,1.2852963924407959,
39,1.2705179452896118,
40,1.2721591949462892,1.3850679993629456
41,1.2808360815048219,
42,1.27555673122406,
43,1.282046914100647,
44,1.2999472618103027,
45,1.2899426460266112,1.371370017528534
46,1.2841393232345581,
47,1.2732314825057984,
48,1.2905494451522828,
49,1.268532395362854,
50,1.2791367292404174,1.3972973823547363
51,1.2713419675827027,
52,1.2810325145721435,
53,1.2742417335510254,
54,1.270676565170288,
55,1.2727126121520995,1.3723344206809998
56,1.2755482196807861,
57,1.2697583198547364,
58,1.2749399900436402,
59,1.269507098197937,
60,1.2818187952041626,1.3875018954277039
61,1.2801668167114257,
62,1.2760557413101197,
63,1.2774827003479003,
64,1.3023563861846923,
65,1.2728501796722411,1.3755694031715393
66,1.2828099250793457,
67,1.2750977754592896,
68,1.2881863117218018,
69,1.2935739755630493,
70,1.275113081932068,1.3727707862854004
71,1.2736249685287475,
72,1.3039289236068725,
73,1.2755826711654663,
74,1.2773836135864258,
75,1.3126954555511474,1.4044848680496216
